t_s,enc_x_deg,acc_x_deg,enc_y_deg,acc_y_deg,axW,ayW,azW,a_belt,v_belt,cmd_sps_x,cmd_dir_x,cmd_vel_x,steps_x,cmd_sps_y,cmd_dir_y,cmd_vel_y,steps_y,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
7.48492,31.289,-422.754,192.568,-1190.127,0.010,0.019,0.005,0.019,0.217,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.466,51.013,28.402,0.000,0.000,0.000,0.000
7.50510,31.201,-422.842,192.568,-1190.127,0.011,0.020,0.009,0.020,0.218,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.490,51.013,28.402,0.000,0.000,0.000,0.000
7.52530,31.201,-422.842,192.568,-1190.127,0.007,0.020,0.006,0.020,0.218,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.501,51.013,28.402,0.000,0.000,0.000,0.000
7.54551,31.201,-422.842,192.568,-1190.127,0.007,0.020,0.006,0.020,0.219,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.523,51.013,28.402,0.000,0.000,0.000,0.000
7.56569,31.201,-422.842,192.480,-1190.215,0.002,0.022,0.011,0.022,0.219,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.546,51.013,28.402,0.000,0.000,0.000,0.000
7.58588,31.289,-422.754,192.568,-1190.127,0.004,0.022,0.008,0.022,0.219,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.546,51.013,28.402,0.000,0.000,0.000,0.000
7.60602,31.201,-422.842,192.568,-1190.127,0.004,0.023,0.008,0.023,0.220,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.589,51.013,28.402,0.000,0.000,0.000,0.000
7.62539,31.201,-422.842,192.480,-1190.215,0.007,0.023,0.000,0.023,0.220,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.603,51.013,28.402,0.000,0.000,0.000,0.000
7.64558,31.289,-422.754,192.568,-1190.127,0.010,0.019,0.000,0.019,0.221,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.626,51.013,28.402,0.000,0.000,0.000,0.000
7.66578,31.289,-422.754,192.480,-1190.215,0.008,0.020,0.005,0.020,0.221,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.645,51.013,28.402,0.000,0.000,0.000,0.000
7.68452,31.289,-422.754,192.480,-1190.215,0.010,0.019,0.011,0.019,0.221,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.665,51.013,28.402,0.000,0.000,0.000,0.000
7.70472,31.201,-422.842,192.568,-1190.127,0.004,0.019,0.008,0.019,0.222,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.684,51.013,28.402,0.000,0.000,0.000,0.000
7.72491,31.289,-422.754,192.480,-1190.215,0.007,0.020,0.008,0.020,0.222,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.703,51.013,28.402,0.000,0.000,0.000,0.000
7.74511,31.289,-422.754,192.568,-1190.127,0.006,0.022,0.008,0.022,0.223,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.720,51.013,28.402,0.000,0.000,0.000,0.000
7.76531,31.201,-422.842,192.568,-1190.127,0.008,0.019,0.004,0.019,0.223,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.744,51.013,28.402,0.000,0.000,0.000,0.000
7.78549,31.201,-422.842,192.568,-1190.127,0.007,0.017,0.004,0.017,0.223,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.772,51.013,28.402,0.000,0.000,0.000,0.000
7.80570,31.201,-422.842,192.568,-1190.127,0.005,0.021,0.002,0.021,0.224,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.782,51.013,28.402,0.000,0.000,0.000,0.000
7.82442,31.289,-422.754,192.568,-1190.127,0.004,0.020,0.004,0.020,0.224,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.805,51.013,28.402,0.000,0.000,0.000,0.000
7.84460,31.201,-422.842,192.480,-1190.215,0.006,0.019,0.008,0.019,0.224,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.813,51.013,28.402,0.000,0.000,0.000,0.000
7.86479,31.201,-422.842,192.568,-1190.127,0.006,0.022,0.003,0.022,0.225,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.847,51.013,28.402,0.000,0.000,0.000,0.000
7.88499,31.289,-422.754,192.568,-1190.127,0.009,0.022,0.002,0.022,0.225,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.863,51.013,28.402,0.000,0.000,0.000,0.000
7.90518,31.201,-422.842,192.568,-1190.127,0.007,0.022,-0.003,0.022,0.226,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.889,51.013,28.402,0.000,0.000,0.000,0.000
7.92537,31.201,-422.842,192.568,-1190.127,0.004,0.023,0.000,0.023,0.226,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.909,51.013,28.402,0.000,0.000,0.000,0.000
7.94410,31.289,-422.754,192.480,-1190.215,0.004,0.021,0.001,0.021,0.227,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.923,51.013,28.402,0.000,0.000,0.000,0.000
7.96431,31.201,-422.842,192.568,-1190.127,0.005,0.023,0.001,0.023,0.227,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.942,51.013,28.402,0.000,0.000,0.000,0.000
7.98449,31.201,-422.842,192.480,-1190.215,0.006,0.021,0.000,0.021,0.227,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.966,51.013,28.402,0.000,0.000,0.000,0.000
8.00478,31.289,-422.754,192.480,-1190.215,0.004,0.020,0.005,0.020,0.228,0.0,-1,0.0,482,0.0,-1,0.0,-1321,7.979,51.013,28.402,0.000,0.000,0.000,0.000
8.02422,31.289,-422.754,192.480,-1190.215,0.005,0.019,0.004,0.019,0.228,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.000,51.013,28.402,0.000,0.000,0.000,0.000
8.04440,31.201,-422.842,192.568,-1190.127,0.003,0.022,0.002,0.022,0.229,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.028,51.013,28.402,0.000,0.000,0.000,0.000
8.06460,31.289,-422.754,192.568,-1190.127,0.005,0.022,0.004,0.022,0.229,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.050,51.013,28.402,0.000,0.000,0.000,0.000
8.08481,31.201,-422.842,192.480,-1190.215,0.004,0.019,0.005,0.019,0.230,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.060,51.013,28.402,0.000,0.000,0.000,0.000
8.10499,31.201,-422.842,192.568,-1190.127,0.002,0.022,0.004,0.022,0.230,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.089,51.013,28.402,0.000,0.000,0.000,0.000
8.12519,31.201,-422.842,192.568,-1190.127,0.004,0.022,0.000,0.022,0.230,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.101,51.013,28.402,0.000,0.000,0.000,0.000
8.14392,31.289,-422.754,192.568,-1190.127,0.004,0.020,0.005,0.020,0.231,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.125,51.013,28.402,0.000,0.000,0.000,0.000
8.16411,31.201,-422.842,192.568,-1190.127,0.004,0.020,0.004,0.020,0.231,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.144,51.013,28.402,0.000,0.000,0.000,0.000
8.18431,31.201,-422.842,192.568,-1190.127,0.003,0.019,0.005,0.019,0.232,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.158,51.013,28.402,0.000,0.000,0.000,0.000
8.20449,31.201,-422.842,192.480,-1190.215,0.008,0.016,0.006,0.016,0.232,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.178,51.013,28.402,0.000,0.000,0.000,0.000
8.22468,31.201,-422.842,192.568,-1190.127,0.006,0.017,0.010,0.017,0.232,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.206,51.013,28.402,0.000,0.000,0.000,0.000
8.24489,31.201,-422.842,192.480,-1190.215,0.004,0.016,0.011,0.016,0.233,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.230,51.013,28.402,0.000,0.000,0.000,0.000
8.26361,31.113,-422.930,192.480,-1190.215,0.006,0.016,0.007,0.016,0.233,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.240,51.013,28.402,0.000,0.000,0.000,0.000
8.28380,31.113,-422.930,192.568,-1190.127,0.004,0.019,0.008,0.019,0.233,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.250,51.013,28.402,0.000,0.000,0.000,0.000
8.30400,31.201,-422.842,192.480,-1190.215,0.007,0.020,0.005,0.020,0.234,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.282,51.013,28.402,0.000,0.000,0.000,0.000
8.32419,31.201,-422.842,192.480,-1190.215,0.002,0.022,0.005,0.022,0.234,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.303,51.013,28.402,0.000,0.000,0.000,0.000
8.34438,31.289,-422.754,192.568,-1190.127,0.001,0.022,0.008,0.022,0.235,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.331,51.013,28.402,0.000,0.000,0.000,0.000
8.36459,31.201,-422.842,192.568,-1190.127,0.004,0.023,0.007,0.023,0.235,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.341,51.013,28.402,0.000,0.000,0.000,0.000
8.38480,31.113,-422.930,192.568,-1190.127,0.008,0.021,0.005,0.021,0.235,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.366,51.013,28.402,0.000,0.000,0.000,0.000
8.40492,31.113,-422.930,192.568,-1190.127,0.007,0.020,-0.001,0.020,0.236,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.386,51.013,28.402,0.000,0.000,0.000,0.000
8.42435,31.201,-422.842,192.568,-1190.127,0.007,0.017,0.000,0.017,0.236,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.404,51.013,28.402,0.000,0.000,0.000,0.000
8.44456,31.201,-422.842,192.568,-1190.127,0.008,0.017,0.001,0.017,0.237,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.431,51.013,28.402,0.000,0.000,0.000,0.000
8.46328,31.289,-422.754,192.568,-1190.127,0.011,0.016,0.002,0.016,0.237,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.439,51.013,28.402,0.000,0.000,0.000,0.000
8.48347,31.201,-422.842,192.568,-1190.127,0.008,0.015,0.006,0.015,0.237,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.460,51.013,28.402,0.000,0.000,0.000,0.000
8.50367,31.201,-422.842,192.568,-1190.127,0.006,0.015,0.005,0.015,0.237,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.478,51.013,28.402,0.000,0.000,0.000,0.000
8.52388,31.201,-422.842,192.480,-1190.215,0.005,0.013,0.010,0.013,0.238,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.500,51.013,28.402,0.000,0.000,0.000,0.000
8.54406,31.201,-422.842,192.568,-1190.127,0.007,0.014,0.006,0.014,0.238,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.522,51.013,28.402,0.000,0.000,0.000,0.000
8.56427,31.201,-422.842,192.480,-1190.215,0.006,0.017,0.001,0.017,0.238,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.549,51.013,28.402,0.000,0.000,0.000,0.000
8.58447,31.201,-422.842,192.568,-1190.127,0.006,0.014,0.001,0.014,0.239,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.562,51.013,28.402,0.000,0.000,0.000,0.000
8.60317,31.201,-422.842,192.480,-1190.215,0.010,0.019,0.001,0.019,0.239,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.589,51.013,28.402,0.000,0.000,0.000,0.000
8.62337,31.289,-422.754,192.480,-1190.215,0.006,0.021,0.000,0.021,0.239,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.600,51.013,28.402,0.000,0.000,0.000,0.000
8.64356,31.113,-422.930,192.480,-1190.215,0.004,0.021,0.001,0.021,0.240,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.611,51.013,28.402,0.000,0.000,0.000,0.000
8.66376,31.289,-422.754,192.480,-1190.215,0.005,0.018,0.000,0.018,0.240,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.639,51.013,28.402,0.000,0.000,0.000,0.000
8.68397,31.113,-422.930,192.480,-1190.215,0.006,0.014,0.000,0.014,0.240,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.666,51.013,28.402,0.000,0.000,0.000,0.000
8.70416,31.201,-422.842,192.568,-1190.127,0.008,0.015,0.000,0.015,0.241,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.688,51.013,28.402,0.000,0.000,0.000,0.000
8.72288,31.289,-422.754,192.568,-1190.127,0.009,0.018,0.002,0.018,0.241,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.698,51.013,28.402,0.000,0.000,0.000,0.000
8.74306,31.201,-422.842,192.568,-1190.127,0.002,0.016,0.004,0.016,0.241,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.712,51.013,28.402,0.000,0.000,0.000,0.000
8.76324,31.289,-422.754,192.568,-1190.127,0.003,0.014,0.002,0.014,0.242,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.743,51.013,28.402,0.000,0.000,0.000,0.000
8.78345,31.201,-422.842,192.480,-1190.215,0.002,0.010,0.004,0.010,0.242,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.759,51.013,28.402,0.000,0.000,0.000,0.000
8.80379,31.201,-422.842,192.480,-1190.215,0.000,0.014,0.001,0.014,0.242,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.783,51.013,28.402,0.000,0.000,0.000,0.000
8.82319,31.289,-422.754,192.480,-1190.215,0.005,0.020,0.001,0.020,0.243,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.791,51.013,28.402,0.000,0.000,0.000,0.000
8.84341,31.201,-422.842,192.568,-1190.127,0.004,0.023,0.005,0.023,0.243,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.819,51.013,28.402,0.000,0.000,0.000,0.000
8.86360,31.289,-422.754,192.568,-1190.127,0.007,0.023,0.005,0.023,0.243,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.847,51.013,28.402,0.000,0.000,0.000,0.000
8.88381,31.113,-422.930,192.568,-1190.127,0.005,0.025,0.007,0.025,0.244,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.868,51.013,28.402,0.000,0.000,0.000,0.000
8.90253,31.289,-422.754,192.480,-1190.215,0.005,0.021,0.005,0.021,0.244,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.879,51.013,28.402,0.000,0.000,0.000,0.000
8.92273,31.201,-422.842,192.568,-1190.127,0.004,0.023,0.005,0.023,0.245,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.899,51.013,28.402,0.000,0.000,0.000,0.000
8.94292,31.201,-422.842,192.568,-1190.127,0.002,0.021,0.006,0.021,0.245,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.928,51.013,28.402,0.000,0.000,0.000,0.000
8.96312,31.201,-422.842,192.568,-1190.127,0.002,0.024,0.006,0.024,0.246,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.939,51.013,28.402,0.000,0.000,0.000,0.000
8.98331,31.289,-422.754,192.568,-1190.127,0.005,0.020,0.001,0.020,0.246,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.962,51.013,28.402,0.000,0.000,0.000,0.000
9.00351,31.201,-422.842,192.480,-1190.215,0.009,0.014,0.004,0.014,0.246,0.0,-1,0.0,482,0.0,-1,0.0,-1321,8.973,51.013,28.402,0.000,0.000,0.000,0.000
9.02371,31.201,-422.842,192.568,-1190.127,0.013,0.019,0.001,0.019,0.247,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.001,51.013,28.402,0.000,0.000,0.000,0.000
9.04242,31.201,-422.842,192.568,-1190.127,0.015,0.020,0.005,0.020,0.247,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.028,51.013,28.402,0.000,0.000,0.000,0.000
9.06263,31.201,-422.842,192.568,-1190.127,0.010,0.019,0.006,0.019,0.248,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.038,51.013,28.402,0.000,0.000,0.000,0.000
9.08281,31.289,-422.754,192.480,-1190.215,0.001,0.019,0.010,0.019,0.248,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.049,51.013,28.402,0.000,0.000,0.000,0.000
9.10301,31.201,-422.842,192.568,-1190.127,0.002,0.020,0.005,0.020,0.248,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.078,51.013,28.402,0.000,0.000,0.000,0.000
9.12320,31.201,-422.842,192.568,-1190.127,0.007,0.020,0.002,0.020,0.249,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.101,51.013,28.402,0.000,0.000,0.000,0.000
9.14340,31.201,-422.842,192.480,-1190.215,0.009,0.019,0.001,0.019,0.249,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.123,51.013,28.402,0.000,0.000,0.000,0.000
9.16211,31.113,-422.930,192.568,-1190.127,0.012,0.017,0.000,0.017,0.249,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.141,51.013,28.402,0.000,0.000,0.000,0.000
9.18232,31.201,-422.842,192.480,-1190.215,0.012,0.020,0.002,0.020,0.250,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.160,51.013,28.402,0.000,0.000,0.000,0.000
9.20334,31.289,-422.754,192.480,-1190.215,0.007,0.020,0.009,0.020,0.250,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.181,51.013,28.402,0.000,0.000,0.000,0.000
9.22276,31.201,-422.842,192.480,-1190.215,0.003,0.020,0.008,0.020,0.251,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.207,51.013,28.402,0.000,0.000,0.000,0.000
9.24297,31.201,-422.842,192.568,-1190.127,0.004,0.020,0.007,0.020,0.251,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.223,51.013,28.402,0.000,0.000,0.000,0.000
9.26317,31.289,-422.754,192.480,-1190.215,0.003,0.019,0.002,0.019,0.251,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.246,51.013,28.402,0.000,0.000,0.000,0.000
9.28189,31.201,-422.842,192.568,-1190.127,0.006,0.020,0.000,0.020,0.252,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.260,51.013,28.402,0.000,0.000,0.000,0.000
9.30209,31.201,-422.842,192.568,-1190.127,0.008,0.022,0.005,0.022,0.252,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.279,51.013,28.402,0.000,0.000,0.000,0.000
9.32228,31.201,-422.842,192.568,-1190.127,0.010,0.020,0.007,0.020,0.253,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.303,51.013,28.402,0.000,0.000,0.000,0.000
9.34248,31.201,-422.842,192.568,-1190.127,0.007,0.019,0.008,0.019,0.253,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.317,51.013,28.402,0.000,0.000,0.000,0.000
9.36266,31.113,-422.930,192.480,-1190.215,0.002,0.019,0.005,0.019,0.253,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.346,51.013,28.402,0.000,0.000,0.000,0.000
9.38287,31.113,-422.930,192.568,-1190.127,0.001,0.019,0.006,0.019,0.254,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.358,51.013,28.402,0.000,0.000,0.000,0.000
9.40305,31.201,-422.842,192.568,-1190.127,0.002,0.017,0.009,0.017,0.254,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.375,51.013,28.402,0.000,0.000,0.000,0.000
9.42177,31.201,-422.842,192.568,-1190.127,0.002,0.014,0.006,0.014,0.254,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.398,51.013,28.402,0.000,0.000,0.000,0.000
9.44196,31.289,-422.754,192.480,-1190.215,0.004,0.018,0.001,0.018,0.255,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.423,51.013,28.402,0.000,0.000,0.000,0.000
9.46217,31.289,-422.754,192.480,-1190.215,0.005,0.013,0.000,0.013,0.255,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.446,51.013,28.402,0.000,0.000,0.000,0.000
9.48237,31.289,-422.754,192.568,-1190.127,0.003,0.013,0.006,0.013,0.255,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.456,51.013,28.402,0.000,0.000,0.000,0.000
9.50257,31.289,-422.754,192.568,-1190.127,0.004,0.019,0.002,0.019,0.256,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.481,51.013,28.402,0.000,0.000,0.000,0.000
9.52277,31.201,-422.842,192.568,-1190.127,0.002,0.017,0.002,0.017,0.256,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.503,51.013,28.402,0.000,0.000,0.000,0.000
9.54149,31.289,-422.754,192.480,-1190.215,0.002,0.016,0.000,0.016,0.256,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.527,51.013,28.402,0.000,0.000,0.000,0.000
9.56169,31.113,-422.930,192.568,-1190.127,0.000,0.019,0.005,0.019,0.257,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.537,51.013,28.402,0.000,0.000,0.000,0.000
9.58187,31.201,-422.842,192.568,-1190.127,0.000,0.017,0.002,0.017,0.257,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.567,51.013,28.402,0.000,0.000,0.000,0.000
9.59912,31.289,-422.754,192.656,-1190.039,0.005,0.016,0.002,0.016,0.257,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.578,51.013,28.402,0.000,0.000,0.000,0.000
9.62141,31.201,-422.842,192.568,-1190.127,0.003,0.017,0.005,0.017,0.258,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.603,51.013,28.402,0.000,0.000,0.000,0.000
9.64161,31.201,-422.842,192.568,-1190.127,0.000,0.013,0.005,0.013,0.258,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.625,51.013,28.402,0.000,0.000,0.000,0.000
9.66183,31.201,-422.842,192.480,-1190.215,0.000,0.013,0.005,0.013,0.258,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.650,51.013,28.402,0.000,0.000,0.000,0.000
9.68203,31.201,-422.842,192.480,-1190.215,0.004,0.013,0.003,0.013,0.258,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.664,51.013,28.402,0.000,0.000,0.000,0.000
9.70221,31.201,-422.842,192.568,-1190.127,0.006,0.015,0.002,0.015,0.259,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.687,51.013,28.402,0.000,0.000,0.000,0.000
9.72241,31.289,-422.754,192.568,-1190.127,0.005,0.018,0.008,0.018,0.259,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.700,51.013,28.402,0.000,0.000,0.000,0.000
9.74114,31.289,-422.754,192.480,-1190.215,0.007,0.018,0.006,0.018,0.259,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.721,51.013,28.402,0.000,0.000,0.000,0.000
9.76132,31.201,-422.842,192.568,-1190.127,0.008,0.017,0.004,0.017,0.260,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.735,51.013,28.402,0.000,0.000,0.000,0.000
9.78152,31.201,-422.842,192.656,-1190.039,0.008,0.016,0.005,0.016,0.260,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.757,51.013,28.402,0.000,0.000,0.000,0.000
9.80171,31.201,-422.842,192.480,-1190.215,0.010,0.016,0.004,0.016,0.260,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.777,51.013,28.402,0.000,0.000,0.000,0.000
9.82191,31.201,-422.842,192.480,-1190.215,0.011,0.013,0.005,0.013,0.261,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.799,51.013,28.402,0.000,0.000,0.000,0.000
9.84209,31.201,-422.842,192.480,-1190.215,0.008,0.016,0.005,0.016,0.261,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.827,51.013,28.402,0.000,0.000,0.000,0.000
9.86230,31.201,-422.842,192.568,-1190.127,0.005,0.017,0.000,0.017,0.261,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.838,51.013,28.402,0.000,0.000,0.000,0.000
9.88101,31.289,-422.754,192.568,-1190.127,0.002,0.019,0.008,0.019,0.262,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.865,51.013,28.402,0.000,0.000,0.000,0.000
9.90121,31.201,-422.842,192.568,-1190.127,0.007,0.017,0.010,0.017,0.262,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.886,51.013,28.402,0.000,0.000,0.000,0.000
9.92141,31.201,-422.842,192.480,-1190.215,0.008,0.019,0.006,0.019,0.262,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.896,51.013,28.402,0.000,0.000,0.000,0.000
9.94159,31.201,-422.842,192.568,-1190.127,0.000,0.019,0.005,0.019,0.263,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.904,51.013,28.402,0.000,0.000,0.000,0.000
9.96180,31.201,-422.842,192.480,-1190.215,0.001,0.017,0.006,0.017,0.263,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.940,51.013,28.402,0.000,0.000,0.000,0.000
9.98198,31.201,-422.842,192.568,-1190.127,0.001,0.018,0.002,0.018,0.264,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.950,51.013,28.402,0.000,0.000,0.000,0.000
10.00336,31.201,-422.842,192.568,-1190.127,0.003,0.022,0.001,0.022,0.264,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.985,51.013,28.402,0.000,0.000,0.000,0.000
10.02128,31.289,-422.754,192.568,-1190.127,0.008,0.017,0.002,0.017,0.264,0.0,-1,0.0,482,0.0,-1,0.0,-1321,9.997,51.013,28.402,0.000,0.000,0.000,0.000
10.04147,31.289,-422.754,192.480,-1190.215,0.008,0.018,0.002,0.018,0.265,0.0,-1,0.0,482,0.0,-1,0.0,-1321,10.024,51.013,28.402,0.000,0.000,0.000,0.000
10.06168,31.201,-422.842,192.480,-1190.215,0.011,0.018,0.004,0.018,0.265,0.0,-1,0.0,482,0.0,-1,0.0,-1321,10.046,51.013,28.402,0.000,0.000,0.000,0.000
10.08189,31.201,-422.842,192.568,-1190.127,0.007,0.019,0.003,0.019,0.265,0.0,-1,0.0,482,0.0,-1,0.0,-1321,10.057,51.013,28.402,0.000,0.000,0.000,0.000
10.10062,31.201,-422.842,192.568,-1190.127,0.006,0.017,0.000,0.017,0.266,0.0,-1,0.0,482,0.0,-1,0.0,-1321,10.080,51.013,28.402,0.000,0.000,0.000,0.000
10.12081,31.289,-422.754,192.568,-1190.127,0.004,0.016,0.002,0.016,0.266,0.0,-1,0.0,482,0.0,-1,0.0,-1321,10.099,51.013,28.402,0.000,0.000,0.000,0.000
10.14101,31.201,-422.842,192.480,-1190.215,0.004,0.013,0.001,0.013,0.266,0.0,-1,0.0,482,0.0,-1,0.0,-1321,10.115,51.013,28.402,0.000,0.000,0.000,0.000
10.16122,31.201,-422.842,192.568,-1190.127,0.004,0.016,0.002,0.016,0.267,0.0,-1,0.0,482,0.0,-1,0.0,-1321,10.138,51.013,28.402,0.000,0.000,0.000,0.000
10.18140,31.201,-422.842,192.568,-1190.127,0.004,0.022,0.007,0.022,0.267,0.0,-1,0.0,482,0.0,-1,0.0,-1321,10.151,51.013,28.402,0.000,0.000,0.000,0.000
10.20161,31.201,-422.842,192.568,-1190.127,0.006,0.019,0.007,0.019,0.267,0.0,-1,0.0,482,0.0,-1,0.0,-1321,10.181,51.013,28.402,0.000,0.000,0.000,0.000
10.22032,31.201,-422.842,192.568,-1190.127,0.004,0.017,0.006,0.017,0.268,0.0,-1,0.0,482,0.0,-1,0.0,-1321,10.201,51.013,28.402,0.000,0.000,0.000,0.000
