t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
0.742262,337.9395,-107.4902,0,0.0000,0.037110,0.023283,-0.002394,0.037110,0.002394,0.00,1,0.00,0.712182,6.459,1.419,0.000,0.000,0.000,0.000
0.752236,337.9395,-107.4902,0,0.0000,0.039504,0.023677,0.000599,0.039504,0.008380,0.00,1,0.00,0.712182,6.459,1.419,0.000,0.000,0.000,0.000
0.762217,337.9395,-107.4902,0,0.0000,0.040103,0.024077,0.005387,0.040103,0.007183,0.00,1,0.00,0.732269,6.459,1.419,0.000,0.000,0.000,0.000
0.772208,337.9395,-107.4902,0,0.0000,0.037110,0.024448,0.013168,0.037110,0.009577,0.00,1,0.00,0.752236,6.459,1.419,0.000,0.000,0.000,0.000
0.782190,337.9395,-107.4902,0,0.0000,0.031125,0.024759,0.019154,0.031125,0.007781,0.00,1,0.00,0.752236,6.459,1.419,0.000,0.000,0.000,0.000
0.792172,338.1152,-107.3145,0,0.0000,0.023343,0.024992,0.022745,0.023343,0.001197,0.00,1,0.00,0.762217,6.459,1.419,0.000,0.000,0.000,0.000
0.802163,337.9395,-107.4902,0,0.0000,0.012570,0.025117,0.020949,0.012570,0.000000,0.00,1,0.00,0.772208,6.459,1.419,0.000,0.000,0.000,0.000
0.812133,337.9395,-107.4902,0,0.0000,0.003591,0.025153,0.018555,0.003591,-0.001197,0.00,1,0.00,0.772208,6.459,1.419,0.000,0.000,0.000,0.000
0.822123,337.9395,-107.4902,0,0.0000,-0.002394,0.025129,0.014964,-0.002394,-0.007183,0.00,1,0.00,0.792172,6.459,1.419,0.000,0.000,0.000,0.000
0.832112,337.9395,-107.4902,0,0.0000,-0.007183,0.025057,0.010175,-0.007183,-0.004190,0.00,1,0.00,0.802163,6.403,1.419,-0.056,0.000,-2.279,0.000
0.842080,338.0273,-107.4023,0,0.0000,-0.006584,0.024992,0.002394,-0.006584,-0.004190,0.00,1,0.00,0.802163,6.403,1.419,-0.056,0.000,-2.279,0.000
0.852074,337.9395,-107.4902,0,0.0000,-0.001796,0.024974,-0.001796,-0.001796,-0.002993,0.00,1,0.00,0.822123,6.403,1.419,0.000,0.000,0.000,0.000
0.862063,337.9395,-107.4902,0,0.0000,0.000000,0.024974,-0.005986,0.000000,-0.000599,0.00,1,0.00,0.832112,6.403,1.419,0.000,0.000,0.000,0.000
0.872027,338.0273,-107.4023,0,0.0000,0.005387,0.025027,-0.010175,0.005387,0.000000,0.00,1,0.00,0.832112,6.403,1.419,0.000,0.000,0.000,0.000
0.882016,337.9395,-107.4902,0,0.0000,0.013168,0.025159,-0.010175,0.013168,-0.001796,0.00,1,0.00,0.852074,6.403,1.419,0.000,0.000,0.000,0.000
0.891992,337.9395,-107.4902,0,0.0000,0.020949,0.025368,-0.004190,0.020949,-0.000599,0.00,1,0.00,0.852074,6.403,1.419,0.000,0.000,0.000,0.000
0.901976,338.0273,-107.4023,0,0.0000,0.024541,0.025613,0.001197,0.024541,0.000000,0.00,1,0.00,0.872027,6.403,1.419,0.000,0.000,0.000,0.000
0.911969,337.9395,-107.4902,0,0.0000,0.028132,0.025894,0.007781,0.028132,0.000599,0.00,1,0.00,0.882016,6.403,1.419,0.000,0.000,0.000,0.000
0.921947,338.0273,-107.4023,0,0.0000,0.032322,0.026216,0.016759,0.032322,0.004190,0.00,1,0.00,0.882016,6.403,1.419,0.000,0.000,0.000,0.000
0.931932,338.0273,-107.4023,0,0.0000,0.034117,0.026557,0.021548,0.034117,0.000000,0.00,1,0.00,0.901976,6.403,1.419,0.000,0.000,0.000,0.000
0.941924,337.9395,-107.4902,0,0.0000,0.027533,0.026832,0.025738,0.027533,0.000599,0.00,1,0.00,0.911969,6.403,1.419,0.000,0.000,0.000,0.000
0.951895,337.9395,-107.4902,0,0.0000,0.019752,0.027029,0.028132,0.019752,0.001197,0.00,1,0.00,0.911969,6.403,1.419,0.000,0.000,0.000,0.000
0.961885,338.1152,-107.3145,0,0.0000,0.012570,0.027155,0.027533,0.012570,0.000599,0.00,1,0.00,0.931932,6.403,1.419,0.000,0.000,0.000,0.000
0.971876,338.0273,-107.4023,0,0.0000,0.007781,0.027233,0.020949,0.007781,0.001796,0.00,1,0.00,0.941924,6.403,1.419,0.000,0.000,0.000,0.000
0.981852,337.9395,-107.4902,0,0.0000,0.004190,0.027274,0.015562,0.004190,-0.001197,0.00,1,0.00,0.941924,6.403,1.419,0.000,0.000,0.000,0.000
0.991832,337.9395,-107.4902,0,0.0000,0.000000,0.027274,0.008380,0.000000,-0.000599,0.00,1,0.00,0.961885,6.403,1.419,0.000,0.000,0.000,0.000
1.032074,337.9395,-107.4902,0,0.0000,0.000599,0.027298,-0.007183,0.000599,0.000000,0.00,1,0.00,0.971876,6.403,1.419,0.000,0.000,0.000,0.000
1.033876,337.9395,-107.4902,0,0.0000,0.002394,0.027303,-0.005387,0.002394,0.004788,0.00,1,0.00,0.971876,6.403,1.419,0.000,0.000,0.000,0.000
1.041701,337.9395,-107.4902,0,0.0000,0.005387,0.027345,-0.004190,0.005387,0.005986,0.00,1,0.00,0.971876,6.403,1.419,0.000,0.000,0.000,0.000
1.051703,338.0273,-107.4023,0,0.0000,0.008978,0.027435,-0.002993,0.008978,0.004788,0.00,1,0.00,1.033876,6.403,1.419,0.000,0.000,0.000,0.000
1.061692,338.0273,-107.4023,0,0.0000,0.014365,0.027578,0.002993,0.014365,0.001796,0.00,1,0.00,1.041701,6.403,1.419,0.000,0.000,0.000,0.000
1.071657,337.9395,-107.4902,0,0.0000,0.016161,0.027739,0.010175,0.016161,0.000000,0.00,1,0.00,1.041701,6.403,1.419,0.000,0.000,0.000,0.000
1.081647,337.9395,-107.4902,0,0.0000,0.015562,0.027895,0.019154,0.015562,-0.002993,0.00,1,0.00,1.051703,6.403,1.419,0.000,0.000,0.000,0.000
1.091643,338.0273,-107.4023,0,0.0000,0.018555,0.028080,0.024541,0.018555,-0.004190,0.00,1,0.00,1.071657,6.403,1.419,0.000,0.000,0.000,0.000
1.101609,338.0273,-107.4023,0,0.0000,0.019752,0.028277,0.025738,0.019752,-0.002993,0.00,1,0.00,1.071657,6.403,1.419,0.000,0.000,0.000,0.000
1.111599,337.9395,-107.4902,0,0.0000,0.019154,0.028468,0.024541,0.019154,-0.000599,0.00,1,0.00,1.081647,6.403,1.419,0.000,0.000,0.000,0.000
1.121590,337.9395,-107.4902,0,0.0000,0.015562,0.028624,0.020949,0.015562,-0.001197,0.00,1,0.00,1.091643,6.403,1.419,0.000,0.000,0.000,0.000
1.131565,337.8516,-107.5781,0,0.0000,0.014365,0.028767,0.013168,0.014365,0.000000,0.00,1,0.00,1.091643,6.403,1.419,0.000,0.000,0.000,0.000
1.141551,338.0273,-107.4023,0,0.0000,0.009577,0.028863,0.004788,0.009577,-0.000599,0.00,1,0.00,1.111599,6.403,1.419,0.000,0.000,0.000,0.000
1.151541,338.0273,-107.4023,0,0.0000,0.006584,0.028929,0.000000,0.006584,-0.002993,0.00,1,0.00,1.131565,6.403,1.419,0.000,0.000,0.000,0.000
1.161510,337.9395,-107.4902,0,0.0000,0.004788,0.028976,-0.004788,0.004788,0.001197,0.00,1,0.00,1.131565,6.403,1.419,0.000,0.000,0.000,0.000
1.171484,337.9395,-107.4902,0,0.0000,0.002394,0.029000,-0.008978,0.002394,0.000000,0.00,1,0.00,1.131565,6.403,1.419,0.000,0.000,0.000,0.000
1.181465,337.9395,-107.4902,0,0.0000,0.001197,0.029012,-0.008380,0.001197,-0.001796,0.00,1,0.00,1.141551,6.403,1.419,0.000,0.000,0.000,0.000
1.191430,337.9395,-107.4902,0,0.0000,0.002993,0.029042,-0.005387,0.002993,-0.001197,0.00,1,0.00,1.141551,6.403,1.419,0.000,0.000,0.000,0.000
1.201410,337.8516,-107.5781,0,0.0000,0.007183,0.029114,0.000000,0.007183,0.001197,0.00,1,0.00,1.141551,6.403,1.419,0.000,0.000,0.000,0.000
