t_s,enc_as5600_deg,acc_as5600_deg,clar_counts,clar_deg,a_belt,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
21.325111,285.8203,-377.2266,0,0.0000,9.068039,-2.734606,-3.727772,9.068039,15.563508,0.00,1,0.00,21.295172,22.035,3.066,0.000,0.000,0.000,0.000
21.335072,285.7324,-377.3145,0,0.0000,10.535685,-2.629681,-14.583082,10.535685,9.909002,0.00,1,0.00,21.295172,22.035,3.066,0.000,0.000,0.000,0.000
21.345062,285.7324,-377.3145,0,0.0000,1.968632,-2.610011,15.720927,1.968632,-11.686697,0.00,1,0.00,21.325111,22.035,3.066,0.000,0.000,0.000,0.000
21.355036,285.7324,-377.3145,0,0.0000,19.077599,-2.419750,-19.251776,19.077599,-4.036026,0.00,1,0.00,21.325111,22.035,3.066,0.000,0.000,0.000,0.000
21.365009,285.7324,-377.3145,0,0.0000,-1.363498,-2.433351,18.224663,-1.363498,-14.829086,0.00,1,0.00,21.335072,22.035,3.066,0.000,0.000,0.000,0.000
21.375000,285.7324,-377.3145,0,0.0000,1.868076,-2.414689,17.568651,1.868076,14.975133,0.00,1,0.00,21.345062,22.035,3.066,0.000,0.000,0.000,0.000
21.384962,285.8203,-377.2266,0,0.0000,5.003283,-2.364846,-5.604826,5.003283,-5.105037,0.00,1,0.00,21.345062,22.035,3.066,0.000,0.000,0.000,0.000
21.394943,285.7324,-377.3145,0,0.0000,-4.070742,-2.405476,-15.865776,-4.070742,-14.931438,0.00,1,0.00,21.365009,22.035,3.066,0.000,0.000,0.000,0.000
21.404928,285.7324,-377.3145,0,0.0000,11.190498,-2.293739,1.593940,11.190498,-18.130692,0.00,1,0.00,21.375000,22.035,3.066,0.000,0.000,0.000,0.000
21.415028,285.7324,-377.3145,0,0.0000,-5.795165,-2.352264,-13.022063,-5.795165,9.191938,0.00,1,0.00,21.375000,22.035,3.066,0.000,0.000,0.000,0.000
21.424879,285.7324,-377.3145,0,0.0000,-3.661333,-2.388340,16.655264,-3.661333,5.722142,0.00,1,0.00,21.394943,22.035,3.066,0.000,0.000,0.000,0.000
21.435446,285.7324,-377.3145,0,0.0000,12.962208,-2.251407,-18.732235,12.962208,-1.338957,0.00,1,0.00,21.394943,22.035,3.066,0.000,0.000,0.000,0.000
21.444878,285.8203,-377.2266,0,0.0000,-15.795147,-2.400402,13.614628,-15.795147,-9.690532,0.00,1,0.00,21.415028,22.035,3.066,0.000,0.000,0.000,0.000
21.454868,285.7324,-377.3145,0,0.0000,-3.599084,-2.436350,12.953828,-3.599084,5.389348,0.00,1,0.00,21.424879,22.035,3.066,0.000,0.000,0.000,0.000
21.464836,285.7324,-377.3145,0,0.0000,13.721768,-2.299544,16.212934,13.721768,-16.876728,0.00,1,0.00,21.424879,22.035,3.066,0.000,0.000,0.000,0.000
21.474812,285.7324,-377.3145,0,0.0000,-17.452534,-2.473668,19.150023,-17.452534,1.339556,0.00,1,0.00,21.444878,22.035,3.066,0.000,0.000,0.000,0.000
21.484806,285.7324,-377.3145,0,0.0000,-4.575319,-2.519384,-5.585672,-4.575319,15.234904,0.00,1,0.00,21.454868,22.035,3.066,0.000,0.000,0.000,0.000
21.494768,285.8203,-377.2266,0,0.0000,9.653421,-2.423198,2.995146,9.653421,-2.145205,0.00,1,0.00,21.454868,22.035,3.066,0.000,0.000,0.000,0.000
21.504755,285.7324,-377.3145,0,0.0000,11.758523,-2.305765,-13.137584,11.758523,6.391322,0.00,1,0.00,21.474812,22.035,3.066,0.000,0.000,0.000,0.000
21.514734,285.8203,-377.2266,0,0.0000,-3.160945,-2.337302,-1.070807,-3.160945,16.921021,0.00,1,0.00,21.474812,22.035,3.066,0.000,0.000,0.000,0.000
21.524710,285.8203,-377.2266,0,0.0000,18.811243,-2.149622,18.568232,18.811243,-9.111135,0.00,1,0.00,21.504755,22.035,3.066,0.000,0.000,0.000,0.000
21.534698,285.7324,-377.3145,0,0.0000,13.339893,-2.016397,17.435175,13.339893,-14.639945,0.00,1,0.00,21.514734,22.035,3.066,0.000,0.000,0.000,0.000
21.544792,285.8203,-377.2266,0,0.0000,-12.090120,-2.138435,-16.611570,-12.090120,-10.575788,0.00,1,0.00,21.514734,22.035,3.066,0.000,0.000,0.000,0.000
21.554783,285.6445,-377.4023,0,0.0000,2.451064,-2.113946,16.735470,2.451064,-2.134431,0.00,1,0.00,21.524710,22.035,3.066,0.000,0.000,0.000,0.000
21.564741,285.7324,-377.3145,0,0.0000,11.645996,-1.997952,17.929579,11.645996,-7.776367,0.00,1,0.00,21.524710,22.035,3.066,0.000,0.000,0.000,0.000
21.574730,285.8203,-377.2266,0,0.0000,6.353613,-1.934498,-12.250531,6.353613,-4.507085,0.00,1,0.00,21.554783,22.035,3.066,0.000,0.000,0.000,0.000
21.584696,285.8203,-377.2266,0,0.0000,11.785458,-1.817044,-16.945560,11.785458,-10.820595,0.00,1,0.00,21.554783,22.035,3.066,0.000,0.000,0.000,0.000
21.594683,285.7324,-377.3145,0,0.0000,7.427412,-1.742867,-18.523939,7.427412,-12.748526,0.00,1,0.00,21.564741,22.035,3.066,0.000,0.000,0.000,0.000
21.604668,285.7324,-377.3145,0,0.0000,-1.455675,-1.757402,7.688380,-1.455675,-10.693104,0.00,1,0.00,21.574730,22.035,3.066,0.000,0.000,0.000,0.000
21.614635,285.7324,-377.3145,0,0.0000,-18.043303,-1.937258,3.926491,-18.043303,-1.648408,0.00,1,0.00,21.574730,22.035,3.066,0.000,0.000,0.000,0.000
21.624620,285.8203,-377.2266,0,0.0000,6.230311,-1.875042,1.687314,6.230311,12.397177,0.00,1,0.00,21.594683,22.035,3.066,0.000,0.000,0.000,0.000
21.634586,285.7324,-377.3145,0,0.0000,15.665860,-1.718931,0.087987,15.665860,14.659099,0.00,1,0.00,21.594683,22.035,3.066,0.000,0.000,0.000,0.000
21.644567,285.7324,-377.3145,0,0.0000,0.990002,-1.709050,7.586627,0.990002,-11.415554,0.00,1,0.00,21.614635,22.035,3.066,0.000,0.000,0.000,0.000
21.654533,285.7324,-377.3145,0,0.0000,-16.213533,-1.870634,-7.937976,-16.213533,17.602171,0.00,1,0.00,21.614635,22.035,3.066,0.000,0.000,0.000,0.000
21.664520,285.7324,-377.3145,0,0.0000,-9.803059,-1.968527,10.924144,-9.803059,-16.072874,0.00,1,0.00,21.644567,22.035,3.066,0.000,0.000,0.000,0.000
21.674480,285.8203,-377.2266,0,0.0000,-9.742605,-2.065564,4.453814,-9.742605,-16.651672,0.00,1,0.00,21.644567,22.035,3.066,0.000,0.000,0.000,0.000
21.684576,285.8203,-377.2266,0,0.0000,-17.457920,-2.241854,-18.192341,-17.457920,17.776350,0.00,1,0.00,21.644567,22.035,3.066,0.000,0.000,0.000,0.000
21.694548,285.7324,-377.3145,0,0.0000,-3.435679,-2.276104,-9.923966,-3.435679,8.617929,0.00,1,0.00,21.644567,22.035,3.066,0.000,0.000,0.000,0.000
21.704521,285.7324,-377.3145,0,0.0000,13.649942,-2.139946,-2.625841,13.649942,3.691261,0.00,1,0.00,21.674480,22.035,3.066,0.000,0.000,0.000,0.000
21.714479,285.7324,-377.3145,0,0.0000,-1.378462,-2.153674,-4.889558,-1.378462,-13.652337,0.00,1,0.00,21.674480,22.035,3.066,0.000,0.000,0.000,0.000
21.724455,285.7324,-377.3145,0,0.0000,-3.374029,-2.187320,13.243526,-3.374029,-5.850831,0.00,1,0.00,21.674480,22.035,3.066,0.000,0.000,0.000,0.000
21.734432,285.8203,-377.2266,0,0.0000,13.783420,-2.049775,-10.584167,13.783420,-3.347094,0.00,1,0.00,21.714479,22.035,3.066,0.000,0.000,0.000,0.000
21.744419,285.7324,-377.3145,0,0.0000,-11.973403,-2.169353,-1.762731,-11.973403,-10.881647,0.00,1,0.00,21.724455,22.035,3.066,0.000,0.000,0.000,0.000
21.754385,285.7324,-377.3145,0,0.0000,11.685500,-2.052884,12.840702,11.685500,-4.711789,0.00,1,0.00,21.724455,22.035,3.066,0.000,0.000,0.000,0.000
21.764372,285.7324,-377.3145,0,0.0000,12.273276,-1.930335,-3.095104,12.273276,18.134283,0.00,1,0.00,21.744419,22.035,3.066,0.000,0.000,0.000,0.000
21.774340,285.8203,-377.2266,0,0.0000,-10.465654,-2.034647,-9.919776,-10.465654,13.473969,0.00,1,0.00,21.744419,22.035,3.066,0.000,0.000,0.000,0.000
21.784315,285.7324,-377.3145,0,0.0000,9.419987,-1.940654,0.548871,9.419987,5.285200,0.00,1,0.00,21.754385,22.035,3.066,0.000,0.000,0.000,0.000
21.794306,285.8203,-377.2266,0,0.0000,-2.227206,-1.962901,-11.979388,-2.227206,5.043386,0.00,1,0.00,21.774340,22.035,3.066,0.000,0.000,0.000,0.000
21.804276,285.7324,-377.3145,0,0.0000,-14.061745,-2.103083,18.134880,-14.061745,-3.424307,0.00,1,0.00,21.774340,22.035,3.066,0.000,0.000,0.000,0.000
21.814247,285.7324,-377.3145,0,0.0000,19.519327,-1.908397,-4.717176,19.519327,8.760983,0.00,1,0.00,21.784315,22.035,3.066,0.000,0.000,0.000,0.000
21.824238,285.7324,-377.3145,0,0.0000,1.289876,-1.895514,17.623119,1.289876,19.330187,0.00,1,0.00,21.794306,22.035,3.066,0.000,0.000,0.000,0.000
21.834339,285.7324,-377.3145,0,0.0000,19.583971,-1.697696,-6.873753,19.583971,-10.169372,0.00,1,0.00,21.794306,22.035,3.066,0.000,0.000,0.000,0.000
21.844316,285.7324,-377.3145,0,0.0000,-7.477691,-1.772301,-13.863625,-7.477691,-5.240309,0.00,1,0.00,21.814247,22.035,3.066,0.000,0.000,0.000,0.000
21.854301,285.7324,-377.3145,0,0.0000,9.372701,-1.678705,15.649699,9.372701,17.898453,0.00,1,0.00,21.824238,22.035,3.066,0.000,0.000,0.000,0.000
21.864277,285.7324,-377.3145,0,0.0000,-4.776433,-1.726341,2.517503,-4.776433,-0.432153,0.00,1,0.00,21.824238,22.035,3.066,0.000,0.000,0.000,0.000
21.874252,285.7324,-377.3145,0,0.0000,13.193847,-1.594692,3.181894,13.193847,12.310387,0.00,1,0.00,21.844316,22.035,3.066,0.000,0.000,0.000,0.000
21.884235,285.7324,-377.3145,0,0.0000,11.739369,-1.477486,-19.424757,11.739369,13.882180,0.00,1,0.00,21.854301,22.035,3.066,0.000,0.000,0.000,0.000
21.894207,285.7324,-377.3145,0,0.0000,-13.126809,-1.608348,16.419436,-13.126809,2.543839,0.00,1,0.00,21.854301,22.035,3.066,0.000,0.000,0.000,0.000
21.904186,285.8203,-377.2266,0,0.0000,-1.802235,-1.626334,7.182006,-1.802235,8.589797,0.00,1,0.00,21.874252,22.035,3.066,0.000,0.000,0.000,0.000
21.914171,285.7324,-377.3145,0,0.0000,1.691504,-1.609444,7.144897,1.691504,-7.250840,0.00,1,0.00,21.894207,22.035,3.066,0.000,0.000,0.000,0.000
21.924143,285.7324,-377.3145,0,0.0000,-13.852851,-1.747557,0.786495,-13.852851,-15.687408,0.00,1,0.00,21.894207,22.035,3.066,0.000,0.000,0.000,0.000
21.934872,285.8203,-377.2266,0,0.0000,1.625064,-1.730119,-14.067731,1.625064,-15.911864,0.00,1,0.00,21.904186,22.035,3.066,0.000,0.000,0.000,0.000
21.944035,285.7324,-377.3145,0,0.0000,18.731636,-1.558537,-12.515091,18.731636,7.344213,0.00,1,0.00,21.914171,22.035,3.066,0.000,0.000,0.000,0.000
21.954020,285.7324,-377.3145,0,0.0000,15.538967,-1.403365,13.691841,15.538967,-5.515044,0.00,1,0.00,21.934872,22.035,3.066,0.000,0.000,0.000,0.000
21.963991,285.7324,-377.3145,0,0.0000,-18.615517,-1.589036,8.838794,-18.615517,13.442844,0.00,1,0.00,21.934872,22.035,3.066,0.000,0.000,0.000,0.000
21.974085,285.7324,-377.3145,0,0.0000,-10.184336,-1.691816,-12.939463,-10.184336,0.866102,0.00,1,0.00,21.934872,22.035,3.066,0.000,0.000,0.000,0.000
21.984045,285.7324,-377.3145,0,0.0000,-12.958018,-1.820891,11.738770,-12.958018,-5.635951,0.00,1,0.00,21.934872,22.035,3.066,0.000,0.000,0.000,0.000
21.994032,285.8203,-377.2266,0,0.0000,6.502652,-1.755969,6.260239,6.502652,11.315596,0.00,1,0.00,21.974085,22.035,3.066,0.000,0.000,0.000,0.000
22.003996,285.7324,-377.3145,0,0.0000,-4.046201,-1.796293,14.991294,-4.046201,-17.468096,0.00,1,0.00,21.974085,22.035,3.066,0.000,0.000,0.000,0.000
22.013956,285.7324,-377.3145,0,0.0000,5.450400,-1.742013,11.491570,5.450400,8.680777,0.00,1,0.00,21.974085,22.035,3.066,0.000,0.000,0.000,0.000
22.023939,285.7324,-377.3145,0,0.0000,10.067019,-1.641493,-17.580025,10.067019,18.943521,0.00,1,0.00,22.003996,22.035,3.066,0.000,0.000,0.000,0.000
22.033903,285.7324,-377.3145,0,0.0000,9.312247,-1.548697,-3.949236,9.312247,-13.037026,0.00,1,0.00,22.003996,22.035,3.066,0.000,0.000,0.000,0.000
22.043892,285.7324,-377.3145,0,0.0000,-9.376292,-1.642319,6.918046,-9.376292,-3.029264,0.00,1,0.00,22.013956,22.035,3.066,0.000,0.000,0.000,0.000
22.053995,285.7324,-377.3145,0,0.0000,9.428367,-1.547064,-15.840637,9.428367,-10.172364,0.00,1,0.00,22.013956,22.035,3.066,0.000,0.000,0.000,0.000
22.063843,285.8203,-377.2266,0,0.0000,0.813430,-1.539055,-15.195998,0.813430,-13.854048,0.00,1,0.00,22.033903,22.035,3.066,0.000,0.000,0.000,0.000
22.073963,285.7324,-377.3145,0,0.0000,9.707890,-1.440801,-3.261501,9.707890,-1.250372,0.00,1,0.00,22.043892,22.035,3.066,0.000,0.000,0.000,0.000
22.083927,285.8203,-377.2266,0,0.0000,-8.431181,-1.524818,-9.809045,-8.431181,2.364274,0.00,1,0.00,22.043892,22.035,3.066,0.000,0.000,0.000,0.000
22.093908,285.7324,-377.3145,0,0.0000,-18.034325,-1.704800,-5.135562,-18.034325,5.868787,0.00,1,0.00,22.073963,22.035,3.066,0.000,0.000,0.000,0.000
22.103897,285.7324,-377.3145,0,0.0000,4.873397,-1.656115,11.431116,4.873397,-10.505757,0.00,1,0.00,22.083927,22.035,3.066,0.000,0.000,0.000,0.000
22.113861,285.7324,-377.3145,0,0.0000,-6.986280,-1.725726,-9.798270,-6.986280,16.676811,0.00,1,0.00,22.083927,22.035,3.066,0.000,0.000,0.000,0.000
22.123844,285.8203,-377.2266,0,0.0000,17.599777,-1.550081,6.966528,17.599777,10.532093,0.00,1,0.00,22.093908,22.035,3.066,0.000,0.000,0.000,0.000
22.133831,285.7324,-377.3145,0,0.0000,-0.877475,-1.558846,5.924452,-0.877475,16.351200,0.00,1,0.00,22.103897,22.035,3.066,0.000,0.000,0.000,0.000
22.143795,285.8203,-377.2266,0,0.0000,-13.890560,-1.697238,16.347012,-13.890560,-8.058883,0.00,1,0.00,22.103897,22.035,3.066,0.000,0.000,0.000,0.000
22.153780,285.7324,-377.3145,0,0.0000,17.694347,-1.520595,-0.206500,17.694347,2.717419,0.00,1,0.00,22.123844,22.035,3.066,0.000,0.000,0.000,0.000
22.163748,285.7324,-377.3145,0,0.0000,2.719215,-1.493490,-11.048642,2.719215,9.135675,0.00,1,0.00,22.123844,22.035,3.066,0.000,0.000,0.000,0.000
22.173733,285.7324,-377.3145,0,0.0000,19.238008,-1.301418,13.202826,19.238008,-7.431602,0.00,1,0.00,22.153780,22.035,3.066,0.000,0.000,0.000,0.000
22.183718,285.7324,-377.3145,0,0.0000,10.237008,-1.199181,1.114501,10.237008,11.863868,0.00,1,0.00,22.163748,22.035,3.066,0.000,0.000,0.000,0.000
22.193687,285.7324,-377.3145,0,0.0000,13.784616,-1.061762,-4.305373,13.784616,2.711433,0.00,1,0.00,22.163748,22.035,3.066,0.000,0.000,0.000,0.000
22.203672,285.7324,-377.3145,0,0.0000,-19.223644,-1.253691,18.856733,-19.223644,-18.021156,0.00,1,0.00,22.173733,22.035,3.066,0.000,0.000,0.000,0.000
22.213655,285.7324,-377.3145,0,0.0000,4.071939,-1.213029,13.603255,4.071939,-0.417190,0.00,1,0.00,22.183718,22.035,3.066,0.000,0.000,0.000,0.000
22.223623,285.7324,-377.3145,0,0.0000,-9.314043,-1.305852,12.845490,-9.314043,-13.063363,0.00,1,0.00,22.183718,22.035,3.066,0.000,0.000,0.000,0.000
22.233601,285.8203,-377.2266,0,0.0000,-17.481863,-1.480251,-4.273051,-17.481863,18.775330,0.00,1,0.00,22.203672,22.035,3.066,0.000,0.000,0.000,0.000
22.243591,285.7324,-377.3145,0,0.0000,5.710171,-1.423201,-13.176489,5.710171,2.898181,0.00,1,0.00,22.223623,22.035,3.066,0.000,0.000,0.000,0.000
22.253576,285.7324,-377.3145,0,0.0000,-18.607138,-1.608975,19.473839,-18.607138,0.102951,0.00,1,0.00,22.233601,22.035,3.066,0.000,0.000,0.000,0.000
22.263544,285.8203,-377.2266,0,0.0000,7.293935,-1.536261,-5.737704,7.293935,13.396157,0.00,1,0.00,22.233601,22.035,3.066,0.000,0.000,0.000,0.000
22.273523,285.8203,-377.2266,0,0.0000,-10.041282,-1.636463,9.991602,-10.041282,-12.152967,0.00,1,0.00,22.243591,22.035,3.066,0.000,0.000,0.000,0.000
22.283508,285.7324,-377.3145,0,0.0000,15.431827,-1.482377,0.695516,15.431827,11.638214,0.00,1,0.00,22.253576,22.035,3.066,0.000,0.000,0.000,0.000
22.293493,285.7324,-377.3145,0,0.0000,-1.932121,-1.501667,15.808914,-1.932121,19.290083,0.00,1,0.00,22.273523,22.035,3.066,0.000,0.000,0.000,0.000
22.303455,285.7324,-377.3145,0,0.0000,-4.535216,-1.546851,18.228254,-4.535216,8.898649,0.00,1,0.00,22.273523,22.035,3.066,0.000,0.000,0.000,0.000
22.313444,285.7324,-377.3145,0,0.0000,-10.186131,-1.648601,-10.290278,-10.186131,-12.846089,0.00,1,0.00,22.283508,22.035,3.066,0.000,0.000,0.000,0.000
22.323568,285.8203,-377.2266,0,0.0000,17.788321,-1.468547,3.662530,17.788321,-13.854647,0.00,1,0.00,22.303455,22.035,3.066,0.000,0.000,0.000,0.000
22.333529,285.7324,-377.3145,0,0.0000,-0.368707,-1.472220,3.516484,-0.368707,-11.217434,0.00,1,0.00,22.303455,22.035,3.066,0.000,0.000,0.000,0.000
22.343515,285.8203,-377.2266,0,0.0000,10.096349,-1.371388,-4.340089,10.096349,17.961899,0.00,1,0.00,22.313444,22.035,3.066,0.000,0.000,0.000,0.000
22.353500,285.7324,-377.3145,0,0.0000,10.639234,-1.265166,-13.985130,10.639234,-18.344374,0.00,1,0.00,22.323568,22.035,3.066,0.000,0.000,0.000,0.000
22.363464,285.8203,-377.2266,0,0.0000,-5.995679,-1.324913,7.846996,-5.995679,-10.715848,0.00,1,0.00,22.323568,22.035,3.066,0.000,0.000,0.000,0.000
22.373447,285.8203,-377.2266,0,0.0000,-4.271256,-1.367557,-12.577340,-4.271256,-4.636970,0.00,1,0.00,22.343515,22.035,3.066,0.000,0.000,0.000,0.000
22.383440,285.7324,-377.3145,0,0.0000,15.813104,-1.209584,12.318767,15.813104,9.475053,0.00,1,0.00,22.353500,22.035,3.066,0.000,0.000,0.000,0.000
22.393400,285.7324,-377.3145,0,0.0000,-0.953491,-1.219082,18.322227,-0.953491,-17.924789,0.00,1,0.00,22.353500,22.035,3.066,0.000,0.000,0.000,0.000
22.403385,285.8203,-377.2266,0,0.0000,-19.229630,-1.411090,0.984615,-19.229630,3.828329,0.00,1,0.00,22.373447,22.035,3.066,0.000,0.000,0.000,0.000
22.413361,285.7324,-377.3145,0,0.0000,15.450981,-1.256966,-10.596737,15.450981,-18.470070,0.00,1,0.00,22.373447,22.035,3.066,0.000,0.000,0.000,0.000
22.423336,285.8203,-377.2266,0,0.0000,3.783437,-1.219227,-0.457293,3.783437,-7.376535,0.00,1,0.00,22.393400,22.035,3.066,0.000,0.000,0.000,0.000
22.433235,285.7324,-377.3145,0,0.0000,-18.929756,-1.406612,11.502942,-18.929756,1.915960,0.00,1,0.00,22.413361,22.035,3.066,0.000,0.000,0.000,0.000
22.443316,285.8203,-377.2266,0,0.0000,-18.899828,-1.597123,-14.939818,-18.899828,9.267356,0.00,1,0.00,22.413361,22.035,3.066,0.000,0.000,0.000,0.000
22.453308,285.8203,-377.2266,0,0.0000,-15.518019,-1.752148,-15.258846,-15.518019,9.715671,0.00,1,0.00,22.423336,22.035,3.066,0.000,0.000,0.000,0.000
22.463293,285.7324,-377.3145,0,0.0000,13.692439,-1.615387,-14.064738,13.692439,15.549143,0.00,1,0.00,22.433235,22.035,3.066,0.000,0.000,0.000,0.000
22.473263,285.7324,-377.3145,0,0.0000,-1.644817,-1.631783,4.944026,-1.644817,6.288371,0.00,1,0.00,22.433235,22.035,3.066,0.000,0.000,0.000,0.000
22.483244,285.7324,-377.3145,0,0.0000,-3.624223,-1.667956,-11.678317,-3.624223,-3.649362,0.00,1,0.00,22.453308,22.035,3.066,0.000,0.000,0.000,0.000
22.493231,285.6445,-377.4023,0,0.0000,-10.654796,-1.774366,-12.129624,-10.654796,-5.586271,0.00,1,0.00,22.463293,22.035,3.066,0.000,0.000,0.000,0.000
22.503201,285.7324,-377.3145,0,0.0000,-3.536236,-1.809626,9.170990,-3.536236,-15.507843,0.00,1,0.00,22.463293,22.035,3.066,0.000,0.000,0.000,0.000
22.513182,285.8203,-377.2266,0,0.0000,-16.895882,-1.978263,7.786542,-16.895882,15.944785,0.00,1,0.00,22.483244,22.035,3.066,0.000,0.000,0.000,0.000
22.523169,285.8203,-377.2266,0,0.0000,-14.552556,-2.123585,1.917157,-14.552556,0.940323,0.00,1,0.00,22.493231,22.035,3.066,0.000,0.000,0.000,0.000
22.533155,285.7324,-377.3145,0,0.0000,6.764817,-2.056032,11.036672,6.764817,-5.443816,0.00,1,0.00,22.513182,22.035,3.066,0.000,0.000,0.000,0.000
22.543114,285.7324,-377.3145,0,0.0000,6.110003,-1.995176,-10.417770,6.110003,-7.129334,0.00,1,0.00,22.513182,22.035,3.066,0.000,0.000,0.000,0.000
22.553104,285.8203,-377.2266,0,0.0000,-8.928576,-2.084355,18.662802,-8.928576,7.465719,0.00,1,0.00,22.523169,22.035,3.066,0.000,0.000,0.000,0.000
22.563087,285.8203,-377.2266,0,0.0000,6.199187,-2.022456,7.056910,6.199187,13.072940,0.00,1,0.00,22.543114,22.035,3.066,0.000,0.000,0.000,0.000
22.573051,285.7324,-377.3145,0,0.0000,19.427151,-1.828903,-10.165780,19.427151,8.134899,0.00,1,0.00,22.543114,22.035,3.066,0.000,0.000,0.000,0.000
22.583040,285.7324,-377.3145,0,0.0000,-10.893618,-1.937708,-2.785055,-10.893618,-1.596933,0.00,1,0.00,22.553104,22.035,3.066,0.000,0.000,0.000,0.000
22.593023,285.7324,-377.3145,0,0.0000,5.264850,-1.885134,-14.695011,5.264850,-10.555437,0.00,1,0.00,22.563087,22.035,3.066,0.000,0.000,0.000,0.000
22.602997,285.7324,-377.3145,0,0.0000,-14.692019,-2.031598,3.362058,-14.692019,-5.761048,0.00,1,0.00,22.563087,22.035,3.066,0.000,0.000,0.000,0.000
22.612972,285.7324,-377.3145,0,0.0000,3.285443,-1.998823,-2.589329,3.285443,15.538369,0.00,1,0.00,22.583040,22.035,3.066,0.000,0.000,0.000,0.000
22.622965,285.7324,-377.3145,0,0.0000,-18.033127,-2.179010,-18.330606,-18.033127,-19.303850,0.00,1,0.00,22.593023,22.035,3.066,0.000,0.000,0.000,0.000
22.632933,285.7324,-377.3145,0,0.0000,19.419968,-1.985451,14.572907,19.419968,10.503962,0.00,1,0.00,22.593023,22.035,3.066,0.000,0.000,0.000,0.000
22.642908,285.7324,-377.3145,0,0.0000,3.468001,-1.950851,-7.143699,3.468001,-5.944204,0.00,1,0.00,22.612972,22.035,3.066,0.000,0.000,0.000,0.000
22.652899,285.7324,-377.3145,0,0.0000,-7.883508,-2.029615,11.175535,-7.883508,-14.781801,0.00,1,0.00,22.622965,22.035,3.066,0.000,0.000,0.000,0.000
22.662865,285.7324,-377.3145,0,0.0000,10.501567,-1.924956,19.061438,10.501567,-11.777079,0.00,1,0.00,22.622965,22.035,3.066,0.000,0.000,0.000,0.000
22.672844,285.7324,-377.3145,0,0.0000,2.044050,-1.904559,10.468647,2.044050,2.781464,0.00,1,0.00,22.652899,22.035,3.066,0.000,0.000,0.000,0.000
22.682827,285.8203,-377.2266,0,0.0000,-10.541670,-2.009807,-17.859547,-10.541670,16.040552,0.00,1,0.00,22.662865,22.035,3.066,0.000,0.000,0.000,0.000
22.692801,285.8203,-377.2266,0,0.0000,14.113819,-1.869064,12.733562,14.113819,-15.345037,0.00,1,0.00,22.662865,22.035,3.066,0.000,0.000,0.000,0.000
22.702908,285.7324,-377.3145,0,0.0000,-16.661848,-2.037498,-10.680533,-16.661848,18.357542,0.00,1,0.00,22.672844,22.035,3.066,0.000,0.000,0.000,0.000
22.712896,285.7324,-377.3145,0,0.0000,8.209119,-1.955514,13.880384,8.209119,14.361020,0.00,1,0.00,22.682827,22.035,3.066,0.000,0.000,0.000,0.000
22.722868,285.6445,-377.4023,0,0.0000,-18.768745,-2.142676,4.709395,-18.768745,7.510012,0.00,1,0.00,22.682827,22.035,3.066,0.000,0.000,0.000,0.000
22.732843,285.8203,-377.2266,0,0.0000,15.166071,-1.991379,-11.834539,15.166071,16.903065,0.00,1,0.00,22.702908,22.035,3.066,0.000,0.000,0.000,0.000
22.742830,285.7324,-377.3145,0,0.0000,11.557410,-1.875955,10.590752,11.557410,-0.665588,0.00,1,0.00,22.712896,22.035,3.066,0.000,0.000,0.000,0.000
22.752800,285.7324,-377.3145,0,0.0000,6.630742,-1.809860,17.326239,6.630742,19.035700,0.00,1,0.00,22.712896,22.035,3.066,0.000,0.000,0.000,0.000
22.762779,285.6445,-377.4023,0,0.0000,10.734404,-1.702720,-7.237672,10.734404,-11.753735,0.00,1,0.00,22.732843,22.035,3.066,0.000,0.000,0.000,0.000
22.772764,285.7324,-377.3145,0,0.0000,-13.748703,-1.839987,-17.957710,-13.748703,18.938734,0.00,1,0.00,22.742830,22.035,3.066,0.000,0.000,0.000,0.000
22.782732,285.8203,-377.2266,0,0.0000,0.174777,-1.838245,-6.129156,0.174777,6.739678,0.00,1,0.00,22.742830,22.035,3.066,0.000,0.000,0.000,0.000
22.792721,285.7324,-377.3145,0,0.0000,7.104794,-1.767275,-9.154230,7.104794,5.002086,0.00,1,0.00,22.762779,22.035,3.066,0.000,0.000,0.000,0.000
22.802702,285.7324,-377.3145,0,0.0000,-10.081385,-1.867908,4.705803,-10.081385,18.536509,0.00,1,0.00,22.772764,22.035,3.066,0.000,0.000,0.000,0.000
22.812664,285.7324,-377.3145,0,0.0000,-1.154604,-1.879411,4.500501,-1.154604,8.696339,0.00,1,0.00,22.772764,22.035,3.066,0.000,0.000,0.000,0.000
22.822653,285.7324,-377.3145,0,0.0000,-9.477448,-1.974053,-9.118318,-9.477448,-17.235260,0.00,1,0.00,22.792721,22.035,3.066,0.000,0.000,0.000,0.000
22.832623,285.7324,-377.3145,0,0.0000,16.333843,-1.811188,16.578650,16.333843,3.095703,0.00,1,0.00,22.792721,22.035,3.066,0.000,0.000,0.000,0.000
22.842600,285.8203,-377.2266,0,0.0000,9.461885,-1.716777,-14.055161,9.461885,5.540781,0.00,1,0.00,22.812664,22.035,3.066,0.000,0.000,0.000,0.000
22.852585,285.7324,-377.3145,0,0.0000,-7.144298,-1.788113,-0.850540,-7.144298,-5.896320,0.00,1,0.00,22.832623,22.035,3.066,0.000,0.000,0.000,0.000
