t_s,accumulated_rad,input_rad_s
23.085611,-0.0030679572124481524,0.0
23.086613,-0.0030679572124481524,0.0
23.087614,-0.004601944545318489,0.0
23.088615,-0.004601944545318489,0.0
23.089617,-0.004601944545318489,0.0
23.090618,-0.0030679572124481524,0.0
23.091619,-0.0030679572124481524,0.0
23.092621,-0.004601944545318489,0.0
23.093622,-0.0030679572124481524,0.0
23.094624,-0.004601944545318489,0.0
23.095627,-0.004601944545318489,0.0
23.096628,-0.0030679572124481524,0.0
23.09763,-0.0030679572124481524,0.0
23.098633,-0.0030679572124481524,0.0
23.099634,-0.004601944545318489,0.0
23.100636,-0.004601944545318489,0.0
23.101637,-0.004601944545318489,0.0
23.102638,-0.0030679572124481524,0.0
23.10364,-0.0030679572124481524,0.0
23.104643,-0.0030679572124481524,0.0
23.105644,-0.0030679572124481524,0.0
23.106646,-0.0030679572124481524,0.0
23.107649,-0.004601944545318489,0.0
23.10865,-0.004601944545318489,0.0
23.109652,-0.004601944545318489,0.0
23.110655,-0.0030679572124481524,0.0
23.111656,-0.0030679572124481524,0.0
23.112658,-0.0030679572124481524,0.0
23.113661,-0.0030679572124481524,0.0
23.114662,-0.0030679572124481524,0.0
23.115664,-0.0030679572124481524,0.0
23.116665,-0.0030679572124481524,0.0
23.117666,-0.004601944545318489,0.0
23.118668,-0.004601944545318489,0.0
23.119671,-0.004601944545318489,0.0
23.120672,-0.004601944545318489,0.0
23.121674,-0.0030679572124481524,0.0
23.130903,-0.004601944545318489,0.0
23.131905,-0.004601944545318489,0.0
23.132906,-0.004601944545318489,0.0
23.133907,-0.0030679572124481524,0.0
23.134909,-0.0030679572124481524,0.0
23.13591,-0.0030679572124481524,0.0
23.136911,-0.0030679572124481524,0.0
23.137913,-0.0030679572124481524,0.0
23.138914,-0.004601944545318489,0.0
23.139915,-0.004601944545318489,0.0
23.140917,-0.0030679572124481524,0.0
23.141918,-0.004601944545318489,0.0
23.14292,-0.004601944545318489,0.0
23.143923,-0.004601944545318489,0.0
23.144924,-0.004601944545318489,0.0
23.145926,-0.004601944545318489,0.0
23.146927,-0.0030679572124481524,0.0
23.147928,-0.0030679572124481524,0.0
23.14893,-0.0030679572124481524,0.0
23.149933,-0.0030679572124481524,0.0
23.150934,-0.0030679572124481524,0.0
23.151936,-0.0030679572124481524,0.0
23.152939,-0.004601944545318489,0.0
23.15394,-0.0030679572124481524,0.0
23.154942,-0.0030679572124481524,0.0
23.155945,-0.0030679572124481524,0.0
23.156946,-0.004601944545318489,0.0
23.157948,-0.004601944545318489,0.0
23.158951,-0.004601944545318489,0.0
23.159952,-0.004601944545318489,0.0
23.160954,-0.004601944545318489,0.0
23.161955,-0.004601944545318489,0.0
23.162956,-0.004601944545318489,0.0
23.163958,-0.0030679572124481524,0.0
23.164961,-0.004601944545318489,0.0
23.165962,-0.004601944545318489,0.0
23.166964,-0.004601944545318489,0.0
23.167967,-0.0030679572124481524,0.0
23.168968,-0.004601944545318489,0.0
23.16997,-0.004601944545318489,0.0
23.170973,-0.004601944545318489,0.0
23.171974,-0.004601944545318489,0.0
23.172976,-0.0030679572124481524,0.0
23.173979,-0.0030679572124481524,0.0
23.17498,-0.004601944545318489,0.0
23.175982,-0.004601944545318489,0.0
23.176983,-0.004601944545318489,0.0
23.177984,-0.0030679572124481524,0.0
23.178986,-0.0030679572124481524,0.0
23.179989,-0.0030679572124481524,0.0
23.187532,-0.004601944545318489,0.0
23.188534,-0.004601944545318489,0.0
23.189535,-0.004601944545318489,0.0
23.190536,-0.0030679572124481524,0.0
23.191538,-0.004601944545318489,0.0
23.192539,-0.004601944545318489,0.0
23.193541,-0.0030679572124481524,0.0
23.194542,-0.004601944545318489,0.0
23.195543,-0.0030679572124481524,0.0
23.196545,-0.0030679572124481524,0.0
23.197546,-0.0030679572124481524,0.0
23.198547,-0.004601944545318489,0.0
23.199549,-0.0030679572124481524,0.0
23.20055,-0.0030679572124481524,0.0
23.201551,-0.0030679572124481524,0.0
23.202553,-0.0030679572124481524,0.0
23.203554,-0.0030679572124481524,0.0
23.204556,-0.004601944545318489,0.0
23.205557,-0.004601944545318489,0.0
23.206558,-0.004601944545318489,0.0
23.20756,-0.004601944545318489,0.0
23.208563,-0.0030679572124481524,0.0
23.209564,-0.0030679572124481524,0.0
23.210566,-0.0015339873328703362,0.0
23.211569,-0.0030679572124481524,0.0
23.21257,-0.0030679572124481524,0.0
23.213572,-0.0030679572124481524,0.0
23.214575,-0.0015339873328703362,0.0
23.215576,-0.0015339873328703362,0.0
23.216578,-0.0030679572124481524,0.0
23.217579,-0.0030679572124481524,0.0
23.21858,-0.0030679572124481524,0.0
23.219582,-0.0030679572124481524,0.0
23.220585,-0.0030679572124481524,0.0
23.221586,-0.004601944545318489,0.0
23.222588,-0.004601944545318489,0.0
23.223591,-0.0030679572124481524,0.0
23.224592,-0.004601944545318489,0.0
23.225594,-0.004601944545318489,0.0
23.226597,-0.0030679572124481524,0.0
23.227598,-0.0030679572124481524,0.0
23.2286,-0.0030679572124481524,0.0
23.229603,-0.0030679572124481524,0.0
23.230604,-0.0030679572124481524,0.0
23.231606,-0.004601944545318489,0.0
23.232607,-0.004601944545318489,0.0
23.233608,-0.0030679572124481524,0.0
23.23461,-0.0030679572124481524,0.0
23.235613,-0.004601944545318489,0.0
23.236614,-0.0030679572124481524,0.0
23.244881,-0.0030679572124481524,0.0
23.245882,-0.004601944545318489,0.0
23.246883,-0.004601944545318489,0.0
23.247885,-0.004601944545318489,0.0
23.248886,-0.0030679572124481524,0.0
23.249887,-0.004601944545318489,0.0
23.250889,-0.004601944545318489,0.0
23.25189,-0.004601944545318489,0.0
23.252892,-0.0030679572124481524,0.0
23.253895,-0.004601944545318489,0.0
23.254896,-0.004601944545318489,0.0
23.255898,-0.0030679572124481524,0.0
23.256899,-0.004601944545318489,0.0
23.2579,-0.004601944545318489,0.0
23.258902,-0.0030679572124481524,0.0
23.259905,-0.004601944545318489,0.0
23.260906,-0.004601944545318489,0.0
23.261908,-0.004601944545318489,0.0
23.262911,-0.0030679572124481524,0.0
23.263912,-0.004601944545318489,0.0
23.264914,-0.004601944545318489,0.0
23.265917,-0.0030679572124481524,0.0
23.266918,-0.0030679572124481524,0.0
23.26792,-0.0030679572124481524,0.0
23.268923,-0.0030679572124481524,0.0
23.269924,-0.004601944545318489,0.0
23.270926,-0.0030679572124481524,0.0
23.271927,-0.0030679572124481524,0.0
23.272928,-0.0030679572124481524,0.0
23.27393,-0.0030679572124481524,0.0
23.274933,-0.0030679572124481524,0.0
23.275934,-0.004601944545318489,0.0
23.276936,-0.004601944545318489,0.0
23.277939,-0.004601944545318489,0.0
23.27894,-0.0030679572124481524,0.0
23.279942,-0.0030679572124481524,0.0
23.280945,-0.004601944545318489,0.0
23.281946,-0.004601944545318489,0.0
23.282948,-0.0030679572124481524,0.0
23.283951,-0.0030679572124481524,0.0
23.284952,-0.0030679572124481524,0.0
23.285954,-0.0030679572124481524,0.0
23.286955,-0.004601944545318489,0.0
23.287956,-0.004601944545318489,0.0
23.288958,-0.004601944545318489,0.0
23.289961,-0.0030679572124481524,0.0
23.290962,-0.0030679572124481524,0.0
23.291964,-0.004601944545318489,0.0
23.292967,-0.0030679572124481524,0.0
23.293968,-0.0030679572124481524,0.0
23.335741,-0.0030679572124481524,0.0
23.336742,-0.004601944545318489,0.0
23.337744,-0.004601944545318489,0.0
23.338745,-0.0030679572124481524,0.0
23.339746,-0.004601944545318489,0.0
23.340748,-0.004601944545318489,0.0
23.341749,-0.004601944545318489,0.0
23.342751,-0.0030679572124481524,0.0
23.343752,-0.0030679572124481524,0.0
23.344753,-0.0030679572124481524,0.0
23.345755,-0.0030679572124481524,0.0
23.346756,-0.0030679572124481524,0.0
23.347757,-0.0030679572124481524,0.0
23.348759,-0.0030679572124481524,0.0
23.34976,-0.0030679572124481524,0.0
23.350761,-0.004601944545318489,0.0
23.351763,-0.004601944545318489,0.0
23.352764,-0.004601944545318489,0.0
23.353765,-0.004601944545318489,0.0
23.354767,-0.004601944545318489,0.0
23.355768,-0.004601944545318489,0.0
23.35677,-0.004601944545318489,0.0
23.357773,-0.004601944545318489,0.0
23.358774,-0.0030679572124481524,0.0
23.359776,-0.0030679572124481524,0.0
23.360779,-0.004601944545318489,0.0
23.36178,-0.004601944545318489,0.0
23.362782,-0.004601944545318489,0.0
23.363783,-0.004601944545318489,0.0
23.364784,-0.0030679572124481524,0.0
23.365786,-0.0030679572124481524,0.0
23.366789,-0.004601944545318489,0.0
23.36779,-0.004601944545318489,0.0
23.368792,-0.004601944545318489,0.0
23.369795,-0.004601944545318489,0.0
23.370796,-0.004601944545318489,0.0
23.371798,-0.004601944545318489,0.0
23.372801,-0.0030679572124481524,0.0
23.373802,-0.0030679572124481524,0.0
23.374804,-0.0030679572124481524,0.0
23.375807,-0.0030679572124481524,0.0
23.376808,-0.0030679572124481524,0.0
23.37781,-0.0030679572124481524,0.0
23.378811,-0.0030679572124481524,0.0
23.379812,-0.004601944545318489,0.0
23.380814,-0.004601944545318489,0.0
23.381817,-0.0030679572124481524,0.0
23.382818,-0.004601944545318489,0.0
23.38382,-0.004601944545318489,0.0
23.384823,-0.0030679572124481524,0.0
23.393295,-0.0030679572124481524,0.0
23.394297,-0.004601944545318489,0.0
23.395298,-0.004601944545318489,0.0
23.396299,-0.004601944545318489,0.0
23.397301,-0.0030679572124481524,0.0
23.398302,-0.0030679572124481524,0.0
23.399303,-0.0030679572124481524,0.0
23.400305,-0.004601944545318489,0.0
23.401306,-0.004601944545318489,0.0
23.402308,-0.0030679572124481524,0.0
23.403309,-0.0030679572124481524,0.0
23.40431,-0.0030679572124481524,0.0
23.405312,-0.0030679572124481524,0.0
23.406315,-0.004601944545318489,0.0
23.407316,-0.0030679572124481524,0.0
23.408318,-0.0030679572124481524,0.0
23.409321,-0.004601944545318489,0.0
23.410322,-0.004601944545318489,0.0
23.411324,-0.0030679572124481524,0.0
23.412327,-0.0030679572124481524,0.0
23.413328,-0.0030679572124481524,0.0
23.41433,-0.0030679572124481524,0.0
23.415331,-0.004601944545318489,0.0
23.416332,-0.0030679572124481524,0.0
23.417334,-0.0030679572124481524,0.0
23.418337,-0.0030679572124481524,0.0
23.419338,-0.004601944545318489,0.0
23.42034,-0.004601944545318489,0.0
23.421343,-0.0030679572124481524,0.0
23.422344,-0.0030679572124481524,0.0
23.423346,-0.0015339873328703362,0.0
23.424349,-0.0030679572124481524,0.0
23.42535,-0.004601944545318489,0.0
23.426352,-0.004601944545318489,0.0
23.427355,-0.0030679572124481524,0.0
23.428356,-0.0030679572124481524,0.0
23.429358,-0.004601944545318489,0.0
23.430359,-0.0030679572124481524,0.0
23.43136,-0.0030679572124481524,0.0
23.432362,-0.004601944545318489,0.0
23.433365,-0.004601944545318489,0.0
23.434366,-0.004601944545318489,0.0
23.435368,-0.0030679572124481524,0.0
23.436371,-0.0030679572124481524,0.0
23.437372,-0.004601944545318489,0.0
23.438374,-0.004601944545318489,0.0
23.439377,-0.0030679572124481524,0.0
23.440378,-0.0030679572124481524,0.0
23.44138,-0.004601944545318489,0.0
23.442383,-0.0030679572124481524,0.0
23.449911,-0.004601944545318489,0.0
23.450912,-0.004601944545318489,0.0
23.451914,-0.0030679572124481524,0.0
23.452915,-0.0030679572124481524,0.0
23.453917,-0.0030679572124481524,0.0
23.454918,-0.0030679572124481524,0.0
23.455919,-0.0030679572124481524,0.0
23.456921,-0.0030679572124481524,0.0
23.457922,-0.0030679572124481524,0.0
23.458923,-0.0030679572124481524,0.0
23.459925,-0.0030679572124481524,0.0
23.460926,-0.0030679572124481524,0.0
23.461927,-0.0030679572124481524,0.0
23.462929,-0.0030679572124481524,0.0
23.46393,-0.0030679572124481524,0.0
23.464931,-0.0030679572124481524,0.0
23.465933,-0.0030679572124481524,0.0
23.466934,-0.0030679572124481524,0.0
23.467936,-0.0030679572124481524,0.0
23.468939,-0.0030679572124481524,0.0
23.46994,-0.0030679572124481524,0.0
23.470942,-0.004601944545318489,0.0
23.471945,-0.004601944545318489,0.0
23.472946,-0.004601944545318489,0.0
23.473948,-0.004601944545318489,0.0
23.474949,-0.0030679572124481524,0.0
23.47595,-0.0030679572124481524,0.0
23.476952,-0.004601944545318489,0.0
23.477955,-0.004601944545318489,0.0
23.478956,-0.004601944545318489,0.0
23.479958,-0.004601944545318489,0.0
23.480961,-0.0030679572124481524,0.0
23.481962,-0.0030679572124481524,0.0
23.482964,-0.004601944545318489,0.0
23.483967,-0.004601944545318489,0.0
23.484968,-0.004601944545318489,0.0
23.48597,-0.004601944545318489,0.0
23.486973,-0.004601944545318489,0.0
23.487974,-0.004601944545318489,0.0
23.488976,-0.0030679572124481524,0.0
23.489977,-0.0030679572124481524,0.0
23.490978,-0.0030679572124481524,0.0
23.49198,-0.004601944545318489,0.0
23.492983,-0.004601944545318489,0.0
23.493984,-0.004601944545318489,0.0
23.494986,-0.0030679572124481524,0.0
23.495989,-0.0030679572124481524,0.0
23.49699,-0.0030679572124481524,0.0
23.497992,-0.004601944545318489,0.0
23.498995,-0.004601944545318489,0.0
23.507523,-0.0030679572124481524,0.0
23.508524,-0.0030679572124481524,0.0
23.509525,-0.0030679572124481524,0.0
23.510527,-0.0030679572124481524,0.0
23.511528,-0.0030679572124481524,0.0
23.512529,-0.0030679572124481524,0.0
23.513531,-0.0030679572124481524,0.0
23.514532,-0.004601944545318489,0.0
23.515533,-0.0030679572124481524,0.0
23.516535,-0.004601944545318489,0.0
23.517536,-0.004601944545318489,0.0
23.518538,-0.004601944545318489,0.0
23.519539,-0.0030679572124481524,0.0
23.52054,-0.0030679572124481524,0.0
23.521542,-0.0030679572124481524,0.0
23.522545,-0.004601944545318489,0.0
23.523546,-0.004601944545318489,0.0
23.524548,-0.004601944545318489,0.0
23.525551,-0.004601944545318489,0.0
23.526552,-0.004601944545318489,0.0
23.527554,-0.004601944545318489,0.0
23.528557,-0.0030679572124481524,0.0
23.529558,-0.0030679572124481524,0.0
23.53056,-0.0030679572124481524,0.0
23.531563,-0.0030679572124481524,0.0
23.532564,-0.0030679572124481524,0.0
23.533566,-0.0030679572124481524,0.0
23.534567,-0.004601944545318489,0.0
23.535568,-0.004601944545318489,0.0
23.53657,-0.0030679572124481524,0.0
23.537573,-0.0015339873328703362,0.0
23.538574,-0.0030679572124481524,0.0
23.539576,-0.0030679572124481524,0.0
23.540579,-0.0030679572124481524,0.0
23.54158,-0.0030679572124481524,0.0
23.542582,-0.0030679572124481524,0.0
23.543585,-0.0030679572124481524,0.0
23.544586,-0.0030679572124481524,0.0
23.545588,-0.004601944545318489,0.0
23.546591,-0.004601944545318489,0.0
23.547592,-0.0030679572124481524,0.0
23.548594,-0.0030679572124481524,0.0
23.549595,-0.0030679572124481524,0.0
