t_s,enc_deg,acc_deg,a_belt,v_belt,a_raw_x,a_raw_y,a_raw_z,a_lin_x,a_lin_y,a_lin_z,cmd_sps,cmd_dir,cmd_vel,a_belt_lp25,a_lin_x_lp25,a_lin_y_lp25,a_lin_z_lp25
1.4715,309.9902,-213.398437,0.014961,-0.292225,-9.085996,0.260968,0.896629,-0.09158,0.014961,0.026952,0.0,1,0.0,0.01750396165764622,-0.0958496798884709,0.01750396165764622,0.03529532328650095
1.473754,310.0781,-213.310547,0.013764,-0.292191,-9.099164,0.259771,0.899023,-0.104749,0.013764,0.029346,0.0,1,0.0,0.01818275920855918,-0.0952393872802092,0.01818275920855918,0.03754082973415123
1.476015,309.9902,-213.398437,0.01137,-0.292173,-9.109938,0.257377,0.913388,-0.115522,0.01137,0.043711,0.0,1,0.0,0.018929041602374453,-0.09410567573190942,0.018929041602374453,0.04009796436963923
1.47827,310.0781,-213.310547,0.014961,-0.292138,-9.095572,0.260968,0.942118,-0.101157,0.014961,0.072442,0.0,1,0.0,0.019704166865735128,-0.09227343933666489,0.019704166865735128,0.04230087579845268
1.480526,309.9902,-213.398437,0.017356,-0.292099,-9.08001,0.263362,0.913388,-0.085595,0.017356,0.043711,0.0,1,0.0,0.02035382271470193,-0.08982333988961833,0.02035382271470193,0.04361744628954679
1.482782,310.0781,-213.310547,0.026932,-0.292046,-9.078813,0.272939,0.914585,-0.084397,0.026932,0.044908,0.0,1,0.0,0.020632783424966224,-0.08700642556375758,0.020632783424966224,0.04376478388020465
1.485036,310.0781,-213.310547,0.031721,-0.291972,-9.074024,0.277727,0.921768,-0.079609,0.031721,0.052091,0.0,1,0.0,0.020285403251388556,-0.08409575221868722,0.020285403251388556,0.04264333951948054
1.487297,309.9902,-213.398437,0.006582,-0.291939,-9.08001,0.252588,0.922965,-0.085595,0.006582,0.053288,0.0,1,0.0,0.01912772694201181,-0.08131502065202348,0.01912772694201181,0.040270080705746385
1.49539,309.9902,-213.398437,0.029327,-0.291702,-9.062054,0.275333,0.910994,-0.067638,0.029327,0.041317,0.0,1,0.0,0.017045710611398316,-0.07884080159389197,0.017045710611398316,0.036817787077464754
1.497933,309.9902,-213.398437,0.01137,-0.291663,-9.051279,0.257377,0.893037,-0.056864,0.01137,0.02336,0.0,1,0.0,0.013956105005079706,-0.07677092325159354,0.013956105005079706,0.03262542200835274
1.500188,309.9902,-213.398437,0.016158,-0.291632,-9.072827,0.262165,0.896629,-0.078412,0.016158,0.026952,0.0,1,0.0,0.009816538575338467,-0.07503034843331084,0.009816538575338467,0.028098418913471725
1.502456,309.9902,-213.398437,0.014961,-0.291593,-9.077616,0.260968,0.889446,-0.0832,0.014961,0.019769,0.0,1,0.0,0.004659597246883957,-0.07336353741247231,0.004659597246883957,0.023598617451303972
1.504711,309.9902,-213.398437,0.001793,-0.291579,-9.072827,0.2478,0.879869,-0.078412,0.001793,0.010192,0.0,1,0.0,-0.0013706748076486607,-0.07148288826959646,-0.0013706748076486607,0.01940333260805387
1.506966,310.0781,-213.310547,-0.002995,-0.291587,-9.074024,0.243011,0.878672,-0.079609,-0.002995,0.008995,0.0,1,0.0,-0.007995139639218135,-0.0692206981787812,-0.007995139639218135,0.015683695881319622
1.509221,309.9902,-213.398437,-0.007784,-0.291591,-9.068039,0.238223,0.889446,-0.073624,-0.007784,0.019769,0.0,1,0.0,-0.014811042704580875,-0.0665848579828817,-0.014811042704580875,0.012490324233126507
1.511481,310.166,-213.222656,-0.032923,-0.291639,-9.065644,0.213084,0.888249,-0.071229,-0.032923,0.018572,0.0,1,0.0,-0.021323844022797786,-0.06376230272383067,-0.021323844022797786,0.009817101234173642
1.513735,309.9902,-213.398437,-0.037711,-0.291727,-9.046491,0.208296,0.872687,-0.052075,-0.037711,0.00301,0.0,1,0.0,-0.027028106879558172,-0.06108738707848145,-0.027028106879558172,0.007708156068308651
1.515989,309.9902,-213.398437,-0.036514,-0.291802,-9.046491,0.209493,0.857124,-0.052075,-0.036514,-0.012553,0.0,1,0.0,-0.031529651472165285,-0.05894787618523054,-0.031529651472165285,0.006256972216976942
1.518246,309.9902,-213.398437,-0.050879,-0.291922,-9.040505,0.195127,0.851139,-0.04609,-0.050879,-0.018538,0.0,1,0.0,-0.03461883684243051,-0.057657242206524385,-0.03461883684243051,0.005444573098220996
1.520507,310.0781,-213.310547,-0.03412,-0.292016,-9.0429,0.211887,0.885855,-0.048485,-0.03412,0.016178,0.0,1,0.0,-0.03628040796128483,-0.05736383707080805,-0.03628040796128483,0.004977643706447673
1.522762,310.0781,-213.310547,-0.055668,-0.292127,-9.054871,0.190339,0.894234,-0.060455,-0.055668,0.024558,0.0,1,0.0,-0.036682143673652204,-0.058032351803200016,-0.036682143673652204,0.00435301066560114
1.525018,309.9902,-213.398437,-0.03412,-0.292225,-9.050082,0.211887,0.889446,-0.055667,-0.03412,0.019769,0.0,1,0.0,-0.03616486188346786,-0.05949461810898283,-0.03616486188346786,0.003133456477503802
1.527273,309.9902,-213.398437,-0.008981,-0.292256,-9.053674,0.237026,0.865504,-0.059258,-0.008981,-0.004173,0.0,1,0.0,-0.03518453279005495,-0.06151625013206892,-0.03518453279005495,0.0011503413614618366
1.529528,309.9902,-213.398437,-0.023346,-0.292288,-9.070433,0.222661,0.865504,-0.076017,-0.023346,-0.004173,0.0,1,0.0,-0.03412567069122788,-0.06383774712193695,-0.03412567069122788,-0.0015431143789553078
1.531789,309.9902,-213.398437,-0.043697,-0.292381,-9.063251,0.20231,0.867898,-0.068835,-0.043697,-0.001779,0.0,1,0.0,-0.03313631296073915,-0.06623248520632875,-0.03313631296073915,-0.00483114042819511
1.534046,309.9902,-213.398437,-0.022149,-0.292449,-9.064447,0.223858,0.867898,-0.070032,-0.022149,-0.001779,0.0,1,0.0,-0.032180405814151256,-0.06856909028685214,-0.032180405814151256,-0.008599826528810386
1.536301,309.9902,-213.398437,-0.031726,-0.29251,-9.066842,0.214281,0.869095,-0.072427,-0.031726,-0.000582,0.0,1,0.0,-0.031161750548064738,-0.07080807736808147,-0.031161750548064738,-0.012679964350966287
1.538556,309.9902,-213.398437,-0.038908,-0.292588,-9.064447,0.207098,0.84635,-0.070032,-0.038908,-0.023326,0.0,1,0.0,-0.029960997471855256,-0.07295609912204766,-0.029960997471855256,-0.016780323657060232
1.540816,309.9902,-213.398437,-0.038908,-0.292683,-9.064447,0.207098,0.861913,-0.070032,-0.038908,-0.007764,0.0,1,0.0,-0.0284852642806525,-0.07502176576418311,-0.0284852642806525,-0.02049146006533555
1.543072,310.0781,-213.310547,-0.032923,-0.292767,-9.065644,0.213084,0.841562,-0.071229,-0.032923,-0.028115,0.0,1,0.0,-0.026765548571236957,-0.07696704148867196,-0.026765548571236957,-0.023321935327937575
1.545327,309.9902,-213.398437,-0.016163,-0.29282,-9.08001,0.229843,0.815226,-0.085595,-0.016163,-0.054451,0.0,1,0.0,-0.02498439731376409,-0.07867982752104836,-0.02498439731376409,-0.024762580208021565
1.547583,309.9902,-213.398437,-0.010178,-0.292849,-9.078813,0.235829,0.818817,-0.084397,-0.010178,-0.05086,0.0,1,0.0,-0.023376019087801722,-0.08001463797775303,-0.023376019087801722,-0.024475376929702405
1.549843,309.9902,-213.398437,-0.008981,-0.292865,-9.068039,0.237026,0.851139,-0.073624,-0.008981,-0.018538,0.0,1,0.0,-0.022063962347090245,-0.0808574934747043,-0.022063962347090245,-0.022500399870623022
1.552099,309.9902,-213.398437,-0.024543,-0.292904,-9.08001,0.221464,0.845153,-0.085595,-0.024543,-0.024524,0.0,1,0.0,-0.020964239662219605,-0.08112579823395939,-0.020964239662219605,-0.019236182733416946
1.554355,309.9902,-213.398437,-0.023346,-0.292958,-9.075222,0.222661,0.86311,-0.080807,-0.023346,-0.006567,0.0,1,0.0,-0.019831292932321196,-0.08073562439787803,-0.019831292932321196,-0.015245002481179746
1.55661,309.9902,-213.398437,-0.03412,-0.293026,-9.08001,0.211887,0.876278,-0.085595,-0.03412,0.006601,0.0,1,0.0,-0.01840069696764588,-0.0796143145246759,-0.01840069696764588,-0.011075755475209108
1.55887,309.9902,-213.398437,-0.011375,-0.293067,-9.08001,0.234632,0.876278,-0.085595,-0.011375,0.006601,0.0,1,0.0,-0.016513808254915278,-0.07774582031858512,-0.016513808254915278,-0.007119697792249427
1.561125,309.9902,-213.398437,-0.010178,-0.293092,-9.081207,0.235829,0.875081,-0.086792,-0.010178,0.005404,0.0,1,0.0,-0.014127529265243017,-0.07522455818451355,-0.014127529265243017,-0.003504781530241319
1.56338,309.9902,-213.398437,-0.007784,-0.293112,-9.062054,0.238223,0.860716,-0.067638,-0.007784,-0.008961,0.0,1,0.0,-0.011220332207549873,-0.07229385925464958,-0.011220332207549873,-0.00010990247463380415
1.565635,309.9902,-213.398437,-0.011375,-0.293136,-9.064447,0.234632,0.857124,-0.070032,-0.011375,-0.012553,0.0,1,0.0,-0.007719656560735843,-0.0693144867853213,-0.007719656560735843,0.0032848372785688573
1.567889,310.0781,-213.310547,-0.018557,-0.293168,-9.056067,0.227449,0.876278,-0.061652,-0.018557,0.006601,0.0,1,0.0,-0.0035372001601650296,-0.06667895079205001,-0.0035372001601650296,0.006810396869293123
1.570149,309.9902,-213.398437,-0.010178,-0.293209,-9.046491,0.235829,0.873884,-0.052075,-0.010178,0.004207,0.0,1,0.0,0.0013151718905895465,-0.06473283323307,0.0013151718905895465,0.010427841148832691
1.572404,310.0781,-213.310547,-0.004192,-0.29323,-9.044097,0.241814,0.884658,-0.049682,-0.004192,0.014981,0.0,1,0.0,0.00661671629106988,-0.06369409036509191,0.00661671629106988,0.013969631649991567
1.57466,310.0781,-213.310547,0.025735,-0.293184,-9.040505,0.271742,0.895431,-0.04609,0.025735,0.025755,0.0,1,0.0,0.011932472605827863,-0.06355757250632144,0.011932472605827863,0.01721351019406151
1.576914,309.9902,-213.398437,0.032918,-0.293115,-9.053674,0.278924,0.897826,-0.059258,0.032918,0.028149,0.0,1,0.0,0.016755506249270205,-0.06403487211775283,0.016755506249270205,0.01996803447838935
1.579174,309.9902,-213.398437,0.0401,-0.293028,-9.089587,0.286107,0.885855,-0.095172,0.0401,0.016178,0.0,1,0.0,0.020727013811622497,-0.06462343766738637,0.020727013811622497,0.022141961045429242
1.581428,310.0781,-213.310547,0.022144,-0.292955,-9.07163,0.268151,0.897826,-0.077215,0.022144,0.028149,0.0,1,0.0,0.023775227452331474,-0.06484980716093258,0.023775227452331474,0.023729701857746425
1.583685,309.9902,-213.398437,0.029327,-0.292897,-9.068039,0.275333,0.901417,-0.073624,0.029327,0.03174,0.0,1,0.0,0.026081291171760074,-0.06451176759056475,0.026081291171760074,0.02476548403062445
1.58594,310.0781,-213.310547,0.026932,-0.292833,-9.052477,0.272939,0.88346,-0.058062,0.026932,0.013784,0.0,1,0.0,0.027952967849402894,-0.06370098771092625,0.027952967849402894,0.025319478685917805
1.588199,309.9902,-213.398437,0.012567,-0.292792,-9.054871,0.258574,0.903811,-0.060455,0.012567,0.034134,0.0,1,0.0,0.029712677267337673,-0.06265438345577498,0.029712677267337673,0.02548308935888434
1.590454,309.9902,-213.398437,0.017356,-0.292761,-9.063251,0.263362,0.895431,-0.068835,0.017356,0.025755,0.0,1,0.0,0.03158033103590946,-0.061626564430441996,0.03158033103590946,0.025345232763716707
1.592709,309.9902,-213.398437,0.052071,-0.292664,-9.054871,0.298078,0.885855,-0.060455,0.052071,0.016178,0.0,1,0.0,0.0335880487432167,-0.06087448454350926,0.0335880487432167,0.02500216276126825
1.594965,310.0781,-213.310547,0.030524,-0.29257,-9.038112,0.27653,0.910994,-0.043696,0.030524,0.041317,0.0,1,0.0,0.03565412256145417,-0.06066852691414871,0.03565412256145417,0.02455936613384518
1.59722,310.0781,-213.310547,0.028129,-0.292501,-9.038112,0.274136,0.902614,-0.043696,0.028129,0.032937,0.0,1,0.0,0.037705773278715694,-0.06119811224678576,0.037705773278715694,0.02416612605275971
1.59948,309.9902,-213.398437,0.018553,-0.292454,-9.050082,0.264559,0.877475,-0.055667,0.018553,0.007798,0.0,1,0.0,0.03962997837769184,-0.06242398354828263,0.03962997837769184,0.024083318937883482
1.601734,309.9902,-213.398437,0.035312,-0.292384,-9.056067,0.281319,0.876278,-0.061652,0.035312,0.006601,0.0,1,0.0,0.04111603532496772,-0.06403900694457415,0.04111603532496772,0.024608398708869786
1.603989,309.9902,-213.398437,0.068831,-0.292255,-9.075222,0.314838,0.878672,-0.080807,0.068831,0.008995,0.0,1,0.0,0.04163401364394505,-0.06557506260779747,0.04163401364394505,0.02586075265656804
1.606246,310.0781,-213.310547,0.068831,-0.292096,-9.08001,0.314838,0.872687,-0.085595,0.068831,0.00301,0.0,1,0.0,0.04066487720897666,-0.06659188212301753,0.04066487720897666,0.027620869321746212
1.613777,309.9902,-213.398437,0.036509,-0.291821,-9.063251,0.282516,0.942118,-0.068835,0.036509,0.072442,0.0,1,0.0,0.03799357991835706,-0.06685146529832907,0.03799357991835706,0.029345707946748917
1.615833,310.0781,-213.310547,0.044889,-0.291727,-9.072827,0.290895,0.918176,-0.078412,0.044889,0.0485,0.0,1,0.0,0.03377128751726129,-0.06637020913784578,0.03377128751726129,0.03043582634354702
1.618087,310.0781,-213.310547,0.028129,-0.29166,-9.060856,0.274136,0.913388,-0.066441,0.028129,0.043711,0.0,1,0.0,0.02838062231495078,-0.06536586096136024,0.02838062231495078,0.03059388767019192
1.620342,309.9902,-213.398437,0.012567,-0.291615,-9.059659,0.258574,0.899023,-0.065244,0.012567,0.029346,0.0,1,0.0,0.02230751528168378,-0.06419429460416004,0.02230751528168378,0.029929574225642828
1.622611,309.9902,-213.398437,0.016158,-0.291581,-9.047688,0.262165,0.873884,-0.053273,0.016158,0.004207,0.0,1,0.0,0.016041373864363627,-0.06327849919564395,0.016041373864363627,0.028773430295218495
1.624866,309.9902,-213.398437,0.00299,-0.291566,-9.044097,0.248997,0.88346,-0.049682,0.00299,0.013784,0.0,1,0.0,0.009999099824221655,-0.0630008995047634,0.009999099824221655,0.027396743397625684
1.627122,309.9902,-213.398437,0.00299,-0.291555,-9.052477,0.248997,0.902614,-0.058062,0.00299,0.032937,0.0,1,0.0,0.0045076566267857904,-0.06359386477014577,0.0045076566267857904,0.025827737846033132
1.629377,310.0781,-213.310547,-0.010178,-0.291567,-9.053674,0.235829,0.931344,-0.059258,-0.010178,0.061668,0.0,1,0.0,-0.00019502444844149712,-0.06509573001417286,-0.00019502444844149712,0.023943528370968945
1.631632,310.0781,-213.310547,-0.011375,-0.29159,-9.069236,0.234632,0.896629,-0.074821,-0.011375,0.026952,0.0,1,0.0,-0.003982464063747212,-0.06739631797346265,-0.003982464063747212,0.02177940087212877
1.633892,309.9902,-213.398437,-0.012572,-0.291618,-9.063251,0.233435,0.860716,-0.068835,-0.012572,-0.008961,0.0,1,0.0,-0.0068712117517307665,-0.07032960182339469,-0.0068712117517307665,0.019678797367590775
1.636148,310.0781,-213.310547,-0.012572,-0.291645,-9.064447,0.233435,0.872687,-0.070032,-0.012572,0.00301,0.0,1,0.0,-0.009026006137141026,-0.07373745802486419,-0.009026006137141026,0.018063684623226328
1.638402,309.9902,-213.398437,-0.018557,-0.291684,-9.064447,0.227449,0.896629,-0.070032,-0.018557,0.026952,0.0,1,0.0,-0.01073811456939395,-0.07745205346022403,-0.01073811456939395,0.01713956565080702
1.640657,309.9902,-213.398437,0.000596,-0.291693,-9.081207,0.246603,0.885855,-0.086792,0.000596,0.016178,0.0,1,0.0,-0.012390978642338735,-0.08124620099574642,-0.012390978642338735,0.016898976244836286
1.642916,309.9902,-213.398437,-0.002995,-0.291705,-9.078813,0.243011,0.899023,-0.084397,-0.002995,0.029346,0.0,1,0.0,-0.0143726282119302,-0.08484105378196148,-0.0143726282119302,0.017306936408167915
1.645171,310.0781,-213.310547,-0.000601,-0.291704,-9.085996,0.245406,0.881066,-0.09158,-0.000601,0.011389,0.0,1,0.0,-0.016932432788569096,-0.08796005458912318,-0.016932432788569096,0.018409073930980974
1.647426,309.9902,-213.398437,-0.012572,-0.291723,-9.081207,0.233435,0.881066,-0.086792,-0.012572,0.011389,0.0,1,0.0,-0.020075025807487837,-0.09035705401158095,-0.020075025807487837,0.020306729111023294
1.649681,309.9902,-213.398437,-0.026937,-0.291773,-9.097966,0.219069,0.890643,-0.103551,-0.026937,0.020966,0.0,1,0.0,-0.023563078416856603,-0.0918162447305005,-0.023563078416856603,0.023058368075539994
1.651942,309.9902,-213.398437,-0.044894,-0.29186,-9.114726,0.201113,0.879869,-0.120311,-0.044894,0.010192,0.0,1,0.0,-0.027039853568737122,-0.09221125059647652,-0.027039853568737122,0.026597827997131937
1.654197,309.9902,-213.398437,-0.037711,-0.291956,-9.089587,0.208296,0.887052,-0.095172,-0.037711,0.017375,0.0,1,0.0,-0.030218391050086627,-0.09164783671743373,-0.030218391050086627,0.030681660256171882
1.656453,309.9902,-213.398437,-0.028134,-0.292027,-9.070433,0.217872,0.901417,-0.076017,-0.028134,0.03174,0.0,1,0.0,-0.032994370923890355,-0.09051132219585958,-0.032994370923890355,0.03483908916547317
1.658708,309.9902,-213.398437,-0.031726,-0.292097,-9.08001,0.214281,0.93733,-0.085595,-0.031726,0.067653,0.0,1,0.0,-0.03539116314309592,-0.08929748552421701,-0.03539116314309592,0.038426611155001414
1.660967,310.0781,-213.310547,-0.026937,-0.292152,-9.069236,0.219069,0.936133,-0.074821,-0.026937,0.066456,0.0,1,0.0,-0.037423569201709084,-0.08840543364983293,-0.037423569201709084,0.04087241926595288
1.663223,310.0781,-213.310547,-0.047288,-0.292242,-9.068039,0.198719,0.907402,-0.073624,-0.047288,0.037726,0.0,1,0.0,-0.03901705058519522,-0.08804212477326556,-0.03901705058519522,0.041932103181636975
1.665479,309.9902,-213.398437,-0.049682,-0.29235,-9.08001,0.196325,0.919373,-0.085595,-0.049682,0.049697,0.0,1,0.0,-0.040044587720992626,-0.08818847309169375,-0.040044587720992626,0.04170277951468135
1.667734,310.0781,-213.310547,-0.030528,-0.292434,-9.095572,0.215478,0.905008,-0.101157,-0.030528,0.035331,0.0,1,0.0,-0.04042232738407756,-0.08863723544359967,-0.04042232738407756,0.040457528411161035
1.669989,310.0781,-213.310547,-0.048485,-0.292521,-9.093178,0.197522,0.921768,-0.098763,-0.048485,0.052091,0.0,1,0.0,-0.040131421679250774,-0.08914533360046965,-0.040131421679250774,0.038535196693401996
1.67225,310.0781,-213.310547,-0.056865,-0.29265,-9.078813,0.189142,0.902614,-0.084397,-0.056865,0.032937,0.0,1,0.0,-0.03920393246002402,-0.08958016868708885,-0.03920393246002402,0.036337834280511794
1.674507,309.9902,-213.398437,-0.02574,-0.292735,-9.076419,0.220267,0.884658,-0.082004,-0.02574,0.014981,0.0,1,0.0,-0.037776026645470445,-0.08991029088140357,-0.037776026645470445,0.03431490688121214
1.676761,310.0781,-213.310547,-0.006586,-0.292751,-9.088389,0.23942,0.888249,-0.093974,-0.006586,0.018572,0.0,1,0.0,-0.036052414795000744,-0.09009387336664218,-0.036052414795000744,0.03283276414253088
1.679017,310.0781,-213.310547,-0.041302,-0.292823,-9.091981,0.204704,0.906205,-0.097566,-0.041302,0.036529,0.0,1,0.0,-0.03410054738966513,-0.09004217201514812,-0.03410054738966513,0.03203498433607094
1.681278,310.0781,-213.310547,-0.041302,-0.292919,-9.089587,0.204704,0.913388,-0.095172,-0.041302,0.043711,0.0,1,0.0,-0.031764656462546,-0.08969556968366446,-0.031764656462546,0.03188478976256521
1.683534,309.9902,-213.398437,-0.029331,-0.292991,-9.081207,0.216675,0.893037,-0.086792,-0.029331,0.02336,0.0,1,0.0,-0.028825501259144914,-0.08909006496664054,-0.028825501259144914,0.032330764302341566
1.685788,309.9902,-213.398437,-0.040105,-0.293073,-9.075222,0.205901,0.910994,-0.080807,-0.040105,0.041317,0.0,1,0.0,-0.02516099557152697,-0.0883278812282523,-0.02516099557152697,0.033383227347783526
1.688043,309.9902,-213.398437,-0.019755,-0.293121,-9.070433,0.226252,0.895431,-0.076017,-0.019755,0.025755,0.0,1,0.0,-0.020790596561270455,-0.08747701698796984,-0.020790596561270455,0.03507943291835937
1.690304,310.0781,-213.310547,-0.020952,-0.293171,-9.084799,0.225055,0.882263,-0.090384,-0.020952,0.012587,0.0,1,0.0,-0.01586875108966394,-0.08648551948416096,-0.01586875108966394,0.037405671640898086
1.692559,310.0781,-213.310547,-0.008981,-0.293202,-9.084799,0.237026,0.901417,-0.090384,-0.008981,0.03174,0.0,1,0.0,-0.01064601206515147,-0.08519525748944716,-0.01064601206515147,0.04016209051012106
1.694814,309.9902,-213.398437,-0.002995,-0.293198,-9.083601,0.243011,0.939724,-0.089186,-0.002995,0.070047,0.0,1,0.0,-0.005415505452677398,-0.08344351141662425,-0.005415505452677398,0.042904631044956315
1.697068,309.9902,-213.398437,-0.007784,-0.293214,-9.084799,0.238223,0.927753,-0.090384,-0.007784,0.058076,0.0,1,0.0,-0.0004795135576212227,-0.08115670142014707,-0.0004795135576212227,0.04513951987930733
1.699323,310.0781,-213.310547,0.017356,-0.293207,-9.087193,0.263362,0.927753,-0.092777,0.017356,0.058076,0.0,1,0.0,0.003860180377858693,-0.07840710273749261,0.003860180377858693,0.04659440027174355
1.701583,309.9902,-213.398437,0.01975,-0.293159,-9.08001,0.265756,0.905008,-0.085595,0.01975,0.035331,0.0,1,0.0,0.007346594200843192,-0.07546667935725135,0.007346594200843192,0.047276696968495686
1.703837,310.166,-213.222656,0.006582,-0.293125,-9.047688,0.252588,0.916979,-0.053273,0.006582,0.047302,0.0,1,0.0,0.009855559689134676,-0.07280539481004303,0.009855559689134676,0.04732592673028227
1.706093,309.9902,-213.398437,0.017356,-0.293103,-9.059659,0.263362,0.915782,-0.065244,0.017356,0.046105,0.0,1,0.0,0.011413467597136774,-0.07095087467605339,0.011413467597136774,0.04686354999966749
1.708348,310.0781,-213.310547,0.013764,-0.29307,-9.048885,0.259771,0.915782,-0.05447,0.013764,0.046105,0.0,1,0.0,0.012137699433920984,-0.07029733802127883,0.012137699433920984,0.04595905647904592
1.710608,309.9902,-213.398437,0.016158,-0.29303,-9.0429,0.262165,0.924162,-0.048485,0.016158,0.054485,0.0,1,0.0,0.012205652726510018,-0.07099052349818159,0.012205652726510018,0.04467374687421126
1.712863,310.0781,-213.310547,0.013764,-0.292994,-9.052477,0.259771,0.912191,-0.058062,0.013764,0.042514,0.0,1,0.0,0.011858107356735642,-0.07285622960290475,0.011858107356735642,0.04311709580137981
1.715119,309.9902,-213.398437,0.01137,-0.292965,-9.074024,0.257377,0.893037,-0.079609,0.01137,0.02336,0.0,1,0.0,0.011393665616613126,-0.07537804403409451,0.011393665616613126,0.04144904010673463
1.717374,309.9902,-213.398437,0.010173,-0.292942,-9.091981,0.25618,0.915782,-0.097566,0.010173,0.046105,0.0,1,0.0,0.011147664237965343,-0.07783084728491446,0.011147664237965343,0.03978952309733199
1.719633,309.9902,-213.398437,-0.008981,-0.292953,-9.093178,0.237026,0.913388,-0.098763,-0.008981,0.043711,0.0,1,0.0,0.01143841611333177,-0.07954483224818995,0.01143841611333177,0.0381655635858615
1.721888,309.9902,-213.398437,0.010173,-0.292947,-9.085996,0.25618,0.899023,-0.09158,0.010173,0.029346,0.0,1,0.0,0.012467947267701418,-0.08012616801763194,0.012467947267701418,0.03657760076320179
1.724143,310.0781,-213.310547,0.005385,-0.292931,-9.084799,0.251391,0.899023,-0.090384,0.005385,0.029346,0.0,1,0.0,0.014247380845737697,-0.0795181691473469,0.014247380845737697,0.03503377872850831
1.731784,309.9902,-213.398437,-0.001798,-0.292945,-9.082404,0.244209,0.916979,-0.087989,-0.001798,0.047302,0.0,1,0.0,0.01658930283346145,-0.07795329029676089,0.01658930283346145,0.03351072561462828
1.733854,309.9902,-213.398437,0.024538,-0.292929,-9.064447,0.270545,0.896629,-0.070032,0.024538,0.026952,0.0,1,0.0,0.019106925953448976,-0.07588136914850206,0.019106925953448976,0.03197533701155986
1.73611,309.9023,-213.486328,0.036509,-0.292856,-9.046491,0.282516,0.887052,-0.052075,0.036509,0.017375,0.0,1,0.0,0.02126666419581212,-0.07384468722077428,0.02126666419581212,0.030420440551062057
1.738365,309.9023,-213.486328,0.034115,-0.292777,-9.041702,0.280122,0.912191,-0.047287,0.034115,0.042514,0.0,1,0.0,0.02256491752336855,-0.07225849906628733,0.02256491752336855,0.028813568832594137
1.74062,310.0781,-213.310547,0.036509,-0.292698,-9.065644,0.282516,0.899023,-0.071229,0.036509,0.029346,0.0,1,0.0,0.022702620283472003,-0.07121585635658337,0.022702620283472003,0.027085901640416504
1.742875,310.0781,-213.310547,0.028129,-0.292621,-9.083601,0.274136,0.888249,-0.089186,0.028129,0.018572,0.0,1,0.0,0.021641549988498095,-0.07051379660810796,0.021641549988498095,0.02520482908251508
1.745134,309.9902,-213.398437,0.026932,-0.292555,-9.060856,0.272939,0.90022,-0.066441,0.026932,0.030543,0.0,1,0.0,0.019578126889044242,-0.06988285643532864,0.019578126889044242,0.023185497130490382
1.747389,310.0781,-213.310547,0.010173,-0.292518,-9.063251,0.25618,0.896629,-0.068835,0.010173,0.026952,0.0,1,0.0,0.01687843996902873,-0.06915006944642843,0.01687843996902873,0.02106717697479623
1.749645,310.0781,-213.310547,0.006582,-0.292501,-9.059659,0.252588,0.894234,-0.065244,0.006582,0.024558,0.0,1,0.0,0.013974201232462742,-0.06820830470686033,0.013974201232462742,0.018953906263204503
1.7519,309.9902,-213.398437,0.000596,-0.2925,-9.076419,0.246603,0.865504,-0.082004,0.000596,-0.004173,0.0,1,0.0,0.011238270913685858,-0.06695862667218222,0.011238270913685858,0.017028104059306833
1.75416,309.9902,-213.398437,-0.001798,-0.292506,-9.057265,0.244209,0.882263,-0.06285,-0.001798,0.012587,0.0,1,0.0,0.008888815295025892,-0.0653486028926398,0.008888815295025892,0.015441617590902481
1.756416,310.0781,-213.310547,0.010173,-0.292484,-9.068039,0.25618,0.890643,-0.073624,0.010173,0.020966,0.0,1,0.0,0.006959465646060487,-0.06342925916064825,0.006959465646060487,0.014209450442896869
1.758671,309.9023,-213.486328,0.005385,-0.292468,-9.053674,0.251391,0.893037,-0.059258,0.005385,0.02336,0.0,1,0.0,0.005350146575349631,-0.06135851982697617,0.005350146575349631,0.013268371699728523
1.760926,309.9902,-213.398437,-0.006586,-0.292483,-9.053674,0.23942,0.873884,-0.059258,-0.006586,0.004207,0.0,1,0.0,0.0039020416722547044,-0.05937055461842757,0.0039020416722547044,0.012607851046362096
1.763186,309.9023,-213.486328,0.005385,-0.292486,-9.045294,0.251391,0.878672,-0.050879,0.005385,0.008995,0.0,1,0.0,0.002407976625144131,-0.05772382168344525,0.002407976625144131,0.012280559150283624
1.765442,309.9902,-213.398437,0.007779,-0.29247,-9.041702,0.253785,0.869095,-0.047287,0.007779,-0.000582,0.0,1,0.0,0.0006072704042765687,-0.0566297346599794,0.0006072704042765687,0.012300443674535231
1.767697,310.0781,-213.310547,0.01137,-0.292441,-9.045294,0.257377,0.877475,-0.050879,0.01137,0.007798,0.0,1,0.0,-0.0017373193755082998,-0.05618568248812432,-0.0017373193755082998,0.012549973739784634
1.769953,309.9902,-213.398437,-0.008981,-0.292442,-9.056067,0.237026,0.897826,-0.061652,-0.008981,0.028149,0.0,1,0.0,-0.004740630646909299,-0.05635761030215231,-0.004740630646909299,0.012776220963438981
1.772208,309.9902,-213.398437,-0.005389,-0.292464,-9.053674,0.240617,0.894234,-0.059258,-0.005389,0.024558,0.0,1,0.0,-0.008390197188506284,-0.05704188064728893,-0.008390197188506284,0.012713055691229191
