t_s,enc_deg,acc_deg,a_belt,v_belt,a_raw_x,a_raw_y,a_raw_z,a_lin_x,a_lin_y,a_lin_z,cmd_sps,cmd_dir,cmd_vel
7.681857,273.1641,-334.687500,0.525180,-9.560659,-8.376115,0.785298,0.407014,0.618678,0.525180,-0.490603,1504.84,-1,-1504.84
7.684114,275.5371,-332.314453,-0.768886,-9.560318,-9.105149,-0.508768,0.336385,-0.110356,-0.768886,-0.561231,1295.64,-1,-1295.64
7.686373,277.5586,-330.292969,-2.860221,-9.566495,-9.817424,-2.600103,1.891419,-0.822631,-2.860221,0.993802,1140.34,-1,-1140.34
7.688629,279.2285,-328.623047,-8.147816,-9.579828,-9.226056,-7.887698,1.602918,-0.231263,-8.147816,0.705301,973.99,-1,-973.99
7.690888,280.5469,-327.304687,-6.911211,-9.604300,-9.538500,-6.651093,1.098939,-0.543707,-6.911211,0.201322,798.25,-1,-798.25
7.693146,281.4258,-326.425781,1.867130,-9.609490,-7.758410,2.127248,-0.960075,1.236382,1.867130,-1.857692,520.77,-1,-520.77
7.695408,282.3047,-325.546875,-5.754811,-9.614557,-7.813477,-5.494693,-0.175974,1.181316,-5.754811,-1.073591,329.08,-1,-329.08
7.697662,282.7441,-325.107422,-13.734686,-9.643353,-10.196905,-13.474567,1.644817,-1.202112,-13.734686,0.747200,134.13,-1,-134.13
7.699918,282.6562,-325.195312,-9.664543,-9.667542,-9.108741,-9.404425,1.784877,-0.113948,-9.664543,0.887261,62.07,1,62.07
7.702176,282.5684,-325.283203,-7.502578,-9.689453,-9.246407,-7.242460,1.344344,-0.251614,-7.502578,0.446727,354.84,1,354.84
7.709812,281.3379,-326.513672,-11.611029,-9.778115,-9.722853,-11.350910,0.697910,-0.728060,-11.611029,-0.199707,997.77,1,997.77
7.711871,280.1953,-327.656250,-13.160077,-9.809647,-10.024523,-12.899959,0.855927,-1.029730,-13.160077,-0.041690,1163.11,1,1163.11
7.714128,278.5254,-329.326172,-6.583205,-9.829897,-7.629124,-6.323087,-0.746991,1.365669,-6.583205,-1.644608,1389.68,1,1389.68
7.716385,276.6797,-331.171875,-7.442723,-9.847243,-8.680179,-7.182605,-0.179565,0.314614,-7.442723,-1.077182,1524.24,1,1524.24
7.718654,274.3066,-333.544922,-6.629891,-9.859780,-9.495404,-6.369773,1.972822,-0.500611,-6.629891,1.075205,1644.07,1,1644.07
7.720909,271.6699,-336.181641,-17.555832,-9.886503,-9.713276,-17.295713,2.549825,-0.718483,-17.555832,1.652208,1748.02,1,1748.02
7.723165,268.7695,-339.082031,-14.286550,-9.926346,-10.575189,-14.026431,2.370260,-1.580396,-14.286550,1.472643,1872.00,1,1872.00
7.725423,266.2207,-341.630859,0.998035,-9.931691,-8.416816,1.258153,-0.823605,0.577977,0.998035,-1.721222,1932.16,1,1932.16
7.727684,263.5840,-344.267578,7.981922,-9.915697,-7.560889,8.242040,-1.039083,1.433904,7.981922,-1.936700,1973.59,1,1973.59
7.729939,261.0352,-346.816406,-0.528269,-9.907147,-9.578004,-0.268151,0.651223,-0.583211,-0.528269,-0.246394,1995.89,1,1995.89
7.732193,258.2227,-349.628906,-5.388498,-9.915583,-10.356119,-5.128380,1.137246,-1.361326,-5.388498,0.239629,1993.00,1,1993.00
7.734452,255.3223,-352.529297,0.320476,-9.919757,-9.190144,0.580594,1.620875,-0.195351,0.320476,0.723258,1966.85,1,1966.85
7.736714,252.6855,-355.166016,1.606162,-9.912155,-9.166202,1.866280,0.187945,-0.171409,1.606162,-0.709672,1921.59,1,1921.59
7.738969,249.4336,-358.417969,-3.177453,-9.914227,-9.294291,-2.917335,0.774524,-0.299498,-3.177453,-0.123093,1857.64,1,1857.64
7.741226,246.2695,-361.582031,-5.846988,-9.925385,-8.746018,-5.586870,1.516727,0.248775,-5.846988,0.619110,1728.04,1,1728.04
7.743483,243.3691,-364.482422,-2.552566,-9.933969,-8.908825,-2.292448,0.743400,0.085968,-2.552566,-0.154217,1620.38,1,1620.38
7.745746,240.0293,-367.822266,5.208239,-9.926121,-9.131485,5.468357,0.899023,-0.136692,5.208239,0.001406,1496.94,1,1496.94
7.748002,236.8652,-370.986328,1.788121,-9.917974,-9.147048,2.048239,1.334767,-0.152255,1.788121,0.437151,1284.76,1,1284.76
7.750260,233.8770,-373.974609,0.452157,-9.915879,-9.107543,0.712275,0.724246,-0.112750,0.452157,-0.173371,1127.36,1,1127.36
7.752518,231.6797,-376.171875,4.568987,-9.910276,-8.990228,4.829105,0.641646,0.004565,4.568987,-0.255971,958.85,1,958.85
7.754773,229.6582,-378.193359,6.411325,-9.888238,-8.397662,6.671443,0.214281,0.597131,6.411325,-0.683336,780.96,1,780.96
7.757033,228.6035,-379.248047,5.927696,-9.877341,-10.188525,6.187814,2.074576,-1.193732,5.927696,1.176959,500.37,1,500.37
7.759289,227.8125,-380.039062,13.584352,-9.848506,-9.196129,13.844471,1.027112,-0.201336,13.584352,0.129496,306.74,1,306.74
7.761547,227.6367,-380.214844,7.955585,-9.826224,-8.738836,8.215703,0.357933,0.255957,7.955585,-0.539684,109.99,1,109.99
7.763803,227.4609,-380.390625,9.132335,-9.813365,-9.081207,9.392453,1.199495,-0.086414,9.132335,0.301878,87.80,-1,-87.80
7.766065,227.8125,-380.039062,5.416534,-9.796554,-8.921992,5.676652,1.522712,0.072801,5.416534,0.625095,382.37,-1,-382.37
7.768321,227.9004,-379.951172,4.993958,-9.784045,-9.211691,5.254076,2.068590,-0.216898,4.993958,1.170973,574.55,-1,-574.55
7.770578,228.0762,-379.775391,-1.757691,-9.783411,-9.283517,-1.497573,0.563834,-0.288724,-1.757691,-0.333782,761.11,-1,-761.11
7.772835,229.4824,-378.369141,4.196689,-9.783251,-8.451532,4.456807,0.465672,0.543261,4.196689,-0.431945,940.26,-1,-940.26
7.775094,230.9766,-376.875000,11.428374,-9.762469,-7.668628,11.688493,0.051475,1.326165,11.428374,-0.846142,1191.33,-1,-1191.33
7.777351,233.3496,-374.501953,5.008323,-9.748392,-10.146626,5.268441,1.831564,-1.151834,5.008323,0.933947,1344.43,-1,-1344.43
7.779608,236.2500,-371.601562,16.312546,-9.724592,-8.925584,16.572664,1.567005,0.069209,16.312546,0.669388,1484.38,-1,-1484.38
7.781866,238.8867,-368.964844,8.493083,-9.694643,-8.561666,8.753201,0.450110,0.433127,8.493083,-0.447507,1609.81,-1,-1609.81
7.784129,242.3145,-365.537109,1.873116,-9.685604,-9.427169,2.133234,1.221043,-0.432376,1.873116,0.323426,1767.94,-1,-1767.94
7.786388,245.6543,-362.197266,10.532943,-9.667459,-8.595184,10.793061,0.730232,0.399609,10.532943,-0.167385,1851.88,-1,-1851.88
7.788644,248.9062,-358.945312,5.617647,-9.645966,-9.060856,5.877765,1.906982,-0.066063,5.617647,1.009365,1917.60,-1,-1917.60
7.790899,251.8066,-356.044922,-4.388919,-9.645098,-10.180145,-4.128801,1.155202,-1.185352,-4.388919,0.257585,1964.47,-1,-1964.47
7.793162,254.7070,-353.144531,-4.658267,-9.656344,-9.736021,-4.398149,1.267730,-0.741228,-4.658267,0.370113,1998.41,-1,-1998.41
7.795420,257.5195,-350.332031,1.189571,-9.656590,-7.976283,1.449689,1.345541,1.018510,1.189571,0.447924,1996.46,-1,-1996.46
7.797677,260.2441,-347.607422,1.883890,-9.650407,-9.088389,2.144008,0.154426,-0.093596,1.883890,-0.743191,1974.83,-1,-1974.83
7.799931,262.9687,-344.882812,-3.957963,-9.653242,-10.001778,-3.697845,1.525106,-1.006985,-3.957963,0.627490,1933.68,-1,-1933.68
7.802193,265.6055,-342.246094,1.130913,-9.655633,-8.708909,1.391031,2.499547,0.285884,1.130913,1.601930,1836.36,-1,-1836.36
7.804450,268.3301,-339.521484,4.403787,-9.646388,-8.663419,4.663905,0.974440,0.331374,4.403787,0.076823,1748.64,-1,-1748.64
7.806707,270.7031,-337.148437,0.666438,-9.641417,-9.220071,0.926556,0.116119,-0.225278,0.666438,-0.781498,1643.60,-1,-1643.60
7.808965,273.2520,-334.599609,-2.145552,-9.643069,-8.555679,-1.885434,0.899023,0.439114,-2.145552,0.001406,1522.29,-1,-1522.29
7.811227,275.7129,-332.138672,-0.869442,-9.646022,-8.995016,-0.609324,0.533907,-0.000223,-0.869442,-0.363710,1312.46,-1,-1312.46
7.813483,277.7344,-330.117187,-1.799590,-9.649776,-9.728839,-1.539472,1.345541,-0.734046,-1.799590,0.447924,1155.96,-1,-1155.96
7.815739,279.2285,-328.623047,-10.064374,-9.661177,-9.004593,-9.804255,1.830367,-0.009800,-10.064374,0.932750,988.00,-1,-988.00
7.817997,280.5469,-327.304687,-10.667713,-9.687661,-9.976639,-10.407595,1.850718,-0.981846,-10.667713,0.953101,810.26,-1,-810.26
7.820261,281.6016,-326.250000,-2.428068,-9.697674,-8.076839,-2.167950,-0.505177,0.917953,-2.428068,-1.402793,528.98,-1,-528.98
7.828353,282.6562,-325.195312,-8.532085,-9.766715,-8.583213,-8.271967,0.750582,0.411580,-8.532085,-0.147035,261.38,1,261.38
7.830410,282.4805,-325.371094,-4.247661,-9.778455,-9.062054,-3.987543,0.969652,-0.067261,-4.247661,0.072035,457.54,1,457.54
7.832666,282.4805,-325.371094,-1.178295,-9.784995,-9.131485,-0.918176,1.080982,-0.136692,-1.178295,0.183365,649.20,1,649.20
7.834935,282.0410,-325.810547,-0.189489,-9.785752,-8.948329,0.070629,1.437718,0.046464,-0.189489,0.540101,834.44,1,834.44
7.837191,281.1621,-326.689453,-8.500960,-9.797842,-9.856929,-8.240842,0.931344,-0.862136,-8.500960,0.033728,1096.22,1,1096.22
7.839449,279.6680,-328.183594,-11.388368,-9.825700,-10.025720,-11.128249,0.338780,-1.030927,-11.388368,-0.558837,1257.56,1,1257.56
7.841707,278.1738,-329.677734,-9.099511,-9.842175,-7.438785,-8.839393,-0.735020,1.556008,-9.099511,-1.632637,1406.33,1,1406.33
7.843968,276.0645,-331.787109,-8.293862,-9.863125,-9.344569,-8.033744,0.525527,-0.349776,-8.293862,-0.372090,1541.14,1,1541.14
7.846223,273.6035,-334.248047,-7.459483,-9.879802,-9.554062,-7.199365,2.020706,-0.559269,-7.459483,1.123089,1714.24,1,1714.24
7.848480,270.9668,-336.884766,-15.827218,-9.907812,-10.110714,-15.567100,3.074155,-1.115921,-15.827218,2.176538,1808.50,1,1808.50
7.850736,268.1543,-339.697266,-5.061689,-9.932586,-9.830592,-4.801571,0.256180,-0.835799,-5.061689,-0.641437,1884.69,1,1884.69
7.852995,265.6934,-342.158203,3.096553,-9.934331,-7.947553,3.356671,-1.242591,1.047240,3.096553,-2.140208,1942.12,1,1942.12
7.855254,262.9687,-344.882812,6.187467,-9.920266,-7.412448,6.447585,-0.477643,1.582345,6.187467,-1.375260,1991.70,1,1991.70
7.857508,260.2441,-347.607422,-2.589677,-9.919511,-10.530896,-2.329558,0.648829,-1.536103,-2.589677,-0.248788,1999.92,1,1999.92
7.859765,257.6953,-350.156250,-2.204210,-9.925683,-9.688137,-1.944092,1.605312,-0.693344,-2.204210,0.707695,1988.12,1,1988.12
7.862030,254.7949,-353.056641,4.208660,-9.921494,-8.341399,4.468778,0.882263,0.653394,4.208660,-0.015354,1933.19,1,1933.19
7.864287,251.7187,-356.132812,-0.201460,-9.918119,-9.212888,0.058658,0.052672,-0.218095,-0.201460,-0.844944,1872.25,1,1872.25
7.866543,248.6426,-359.208984,-4.410467,-9.926328,-9.052477,-4.150349,1.526304,-0.057684,-4.410467,0.628687,1792.53,1,1792.53
7.868799,245.6543,-362.197266,-2.564537,-9.934772,-8.747216,-2.304419,1.015141,0.247577,-2.564537,0.117525,1694.79,1,1694.79
7.871059,242.6660,-365.185547,1.711507,-9.934688,-9.132683,1.971625,0.264559,-0.137890,1.711507,-0.633058,1516.64,1,1516.64
7.873316,239.4141,-368.437500,3.088173,-9.927370,-9.088389,3.348291,0.954089,-0.093596,3.088173,0.056473,1378.52,1,1378.52
7.875572,236.2500,-371.601562,-1.216602,-9.928194,-9.360131,-0.956484,1.252167,-0.365338,-1.216602,0.354551,1226.53,1,1226.53
7.877829,233.8770,-373.974609,4.748552,-9.925778,-8.492233,5.008670,0.215478,0.502560,4.748552,-0.682139,1062.16,1,1062.16
7.880091,231.6797,-376.171875,14.372046,-9.900403,-8.192958,14.632164,0.181959,0.801835,14.372046,-0.715658,796.05,1,796.05
7.882347,230.0098,-377.841797,3.568210,-9.885691,-9.713276,3.828329,1.284489,-0.718483,3.568210,0.386872,608.22,1,608.22
7.884603,228.8672,-378.984375,10.645471,-9.873586,-9.667787,10.905589,1.794454,-0.672994,10.645471,0.896837,414.21,1,414.21
7.886860,228.6035,-379.248047,11.769548,-9.845521,-7.870938,12.029667,-0.575805,1.123855,11.769548,-1.473422,215.97,1,215.97
7.889122,228.6914,-379.160156,9.094028,-9.826450,-8.858546,9.354146,0.741005,0.136247,9.094028,-0.156611,84.91,-1,-84.91
7.891378,228.9551,-378.896484,6.826719,-9.807688,-8.865729,7.086837,1.526304,0.129064,6.826719,0.628687,284.89,-1,-284.89
7.893634,228.7793,-379.072266,3.250978,-9.795768,-9.508572,3.511097,1.929727,-0.513779,3.250978,1.032110,482.09,-1,-482.09
7.895891,228.7793,-379.072266,-0.934086,-9.794312,-9.308656,-0.673968,1.349133,-0.313863,-0.934086,0.451516,674.45,-1,-674.45
7.898154,230.0098,-377.841797,-0.870640,-9.796738,-8.259995,-0.610521,-0.114922,0.734797,-0.870640,-1.012539,949.71,-1,-949.71
7.900411,231.5918,-376.259766,13.744764,-9.777140,-7.642292,14.004883,-0.059855,1.352501,13.744764,-0.957472,1121.63,-1,-1121.63
7.902665,233.8770,-373.974609,4.211054,-9.757885,-10.248381,4.471172,2.284068,-1.253588,4.211054,1.386451,1282.31,-1,-1282.31
7.904921,236.4258,-371.425781,12.801449,-9.739571,-10.017340,13.061567,2.207454,-1.022547,12.801449,1.309837,1429.95,-1,-1429.95
7.907182,239.2383,-368.613281,11.485835,-9.710766,-8.556877,11.745954,0.811634,0.437916,11.485835,-0.085983,1624.06,-1,-1624.06
7.909439,242.6660,-365.185547,7.400130,-9.693761,-9.216479,7.660248,1.127669,-0.221686,7.400130,0.230052,1733.13,-1,-1733.13
7.911695,246.0059,-361.845703,11.725255,-9.671446,-8.726865,11.985373,0.663194,0.267928,11.725255,-0.234423,1824.73,-1,-1824.73
7.913952,249.0820,-358.769531,5.367453,-9.653282,-9.002198,5.627571,1.795651,-0.007405,5.367453,0.898034,1897.81,-1,-1897.81
7.916215,252.3340,-355.517578,-2.472361,-9.654906,-9.641450,-2.212242,1.493982,-0.646657,-2.472361,0.596365,1971.20,-1,-1971.20
7.918473,255.0586,-352.792969,-2.402929,-9.663986,-8.985439,-2.142811,0.671574,0.009354,-2.402929,-0.226043,1995.23,-1,-1995.23
7.920728,258.1348,-349.716797,0.161261,-9.665996,-8.562862,0.421380,1.323994,0.431931,0.161261,0.426377,1998.99,-1,-1998.99
7.922985,260.5957,-347.255859,0.613765,-9.664704,-9.034520,0.873884,0.712275,-0.039727,0.613765,-0.185342,1982.46,-1,-1982.46
7.925247,263.3203,-344.531250,-2.477149,-9.668908,-9.740809,-2.217031,1.364695,-0.746017,-2.477149,0.467078,1919.95,-1,-1919.95
7.927502,266.0449,-341.806641,1.765376,-9.668200,-8.726865,2.025495,1.575385,0.267928,1.765376,0.677768,1853.76,-1,-1853.76
7.929760,268.6816,-339.169922,2.896637,-9.662726,-8.939949,3.156755,1.019930,0.054844,2.896637,0.122313,1768.70,-1,-1768.70
7.932019,271.1426,-336.708984,3.990787,-9.654675,-8.987833,4.250905,0.476446,0.006960,3.990787,-0.421171,1607.59,-1,-1607.59
7.934281,273.6914,-334.160156,1.911423,-9.648065,-8.639477,2.171541,0.202310,0.355316,1.911423,-0.695307,1479.45,-1,-1479.45
7.936536,276.1523,-331.699219,-4.416452,-9.655183,-9.507375,-4.156334,1.127669,-0.512582,-4.416452,0.230052,1336.22,-1,-1336.22
7.938793,277.9980,-329.853516,-2.185056,-9.663198,-9.422380,-1.924938,1.782483,-0.427588,-2.185056,0.884866,1179.27,-1,-1179.27
7.946403,281.9531,-325.898437,-5.204144,-9.702796,-7.971495,-4.944026,0.310049,1.023298,-5.204144,-0.587568,448.61,-1,-448.61
7.948472,282.5684,-325.283203,-11.661307,-9.725014,-9.724051,-11.401189,1.312023,-0.729258,-11.661307,0.414406,249.54,-1,-249.54
7.950729,282.5684,-325.283203,-6.318645,-9.746621,-9.804255,-6.058527,1.205481,-0.809463,-6.318645,0.307864,47.83,-1,-47.83
7.952988,282.7441,-325.107422,-7.493001,-9.761522,-8.313866,-7.232883,0.912191,0.680927,-7.493001,0.014574,154.44,1,154.44
7.955248,282.3926,-325.458984,-4.174638,-9.773986,-9.095572,-3.914520,0.664391,-0.100780,-4.174638,-0.233226,454.27,1,454.27
7.957503,282.4805,-325.371094,-1.111257,-9.780701,-9.372103,-0.851139,0.867898,-0.377310,-1.111257,-0.029719,648.89,1,648.89
7.959763,282.1289,-325.722656,-0.128437,-9.781114,-8.610746,0.131681,1.490391,0.384047,-0.128437,0.592774,836.83,1,836.83
7.962019,281.2500,-326.601562,-8.109509,-9.792454,-9.865308,-7.849391,1.693898,-0.870515,-8.109509,0.796281,1102.16,1,1102.16
7.964277,279.8437,-328.007812,-13.110996,-9.822989,-10.595540,-12.850878,1.124078,-1.600747,-13.110996,0.226461,1265.38,1,1265.38
7.966534,278.0859,-329.765625,-9.028882,-9.840932,-7.444770,-8.768764,-0.666785,1.550023,-9.028882,-1.564402,1415.61,1,1415.61
7.968796,276.3281,-331.523437,-7.212880,-9.860888,-8.693346,-6.952762,-0.604536,0.301447,-7.212880,-1.502153,1551.33,1,1551.33
7.971052,273.8672,-333.984375,-5.192173,-9.872810,-8.912416,-4.932055,0.274136,0.082377,-5.192173,-0.623481,1724.72,1,1724.72
7.973308,271.2305,-336.621094,-18.023897,-9.900061,-10.066422,-17.763779,2.948459,-1.071629,-18.023897,2.050843,1818.42,1,1818.42
7.975562,268.3301,-339.521484,-7.567222,-9.931247,-10.155006,-7.307104,1.810017,-1.160213,-7.567222,0.912400,1893.40,1,1893.40
7.977823,265.7812,-342.070312,6.180285,-9.932236,-8.094796,6.440403,-0.487220,0.899997,6.180285,-1.384837,1948.94,1,1948.94
7.980080,263.3203,-344.531250,7.823904,-9.912562,-7.953538,8.084022,-1.103727,1.041255,7.823904,-2.001344,1994.50,1,1994.50
7.982334,260.3320,-347.519531,-6.844172,-9.916945,-10.314221,-6.584054,1.353921,-1.319428,-6.844172,0.456304,1999.25,1,1999.25
7.984590,257.7832,-350.068359,-3.046969,-9.929934,-9.293094,-2.786851,1.540669,-0.298301,-3.046969,0.643052,1983.38,1,1983.38
7.986854,254.7070,-353.144531,6.704615,-9.922765,-8.343793,6.964733,0.207098,0.651000,6.704615,-0.690518,1947.06,1,1947.06
7.989111,251.9824,-355.869141,3.672358,-9.910918,-9.312247,3.932476,0.174777,-0.317454,3.672358,-0.722840,1855.06,1,1855.06
7.991366,248.9062,-358.945312,-7.384065,-9.918429,-9.349358,-7.123947,1.478420,-0.354565,-7.384065,0.580803,1769.59,1,1769.59
7.993622,245.8301,-362.021484,-5.583625,-9.934587,-8.735245,-5.323507,1.423353,0.259548,-5.583625,0.525736,1665.86,1,1665.86
7.995885,243.0176,-364.833984,3.084582,-9.935201,-8.684967,3.344700,0.354342,0.309826,3.084582,-0.543275,1544.90,1,1544.90
7.998141,239.6777,-368.173828,5.688276,-9.921824,-9.155427,5.948394,0.333991,-0.160634,5.688276,-0.563626,1333.79,1,1333.79
8.000396,236.8652,-370.986328,-1.774451,-9.922122,-9.221268,-1.514333,1.473631,-0.226475,-1.774451,0.576014,1175.48,1,1175.48
8.002654,234.8437,-373.007812,8.709758,-9.916992,-8.756793,8.969876,0.913388,0.238000,8.709758,0.015771,1004.99,1,1004.99
8.004916,232.8223,-375.029297,11.660612,-9.891171,-8.121132,11.920731,0.098162,0.873661,11.660612,-0.799455,824.06,1,824.06
8.007172,231.1523,-376.699219,3.112115,-9.879579,-9.944317,3.372233,1.577779,-0.949524,3.112115,0.680162,537.08,1,537.08
8.009428,230.0098,-377.841797,12.437531,-9.863537,-9.102755,12.697649,0.252588,-0.107962,12.437531,-0.645029,338.38,1,338.38
8.011684,229.5703,-378.281250,8.989880,-9.838517,-7.813477,9.249998,0.507571,1.181316,8.989880,-0.390046,136.09,1,136.09
8.013945,229.7461,-378.105469,4.478007,-9.827559,-8.960299,4.738125,1.733402,0.034493,4.478007,0.835785,67.78,-1,-67.78
8.016201,229.7461,-378.105469,8.367388,-9.808961,-9.811439,8.627506,1.122881,-0.816646,8.367388,0.225264,371.41,-1,-371.41
8.018455,229.7461,-378.105469,4.377450,-9.797086,-8.971074,4.637568,1.916559,0.023719,4.377450,1.018942,569.50,-1,-569.50
8.020713,229.9219,-377.929687,-0.026683,-9.792426,-8.610746,0.233435,1.142034,0.384047,-0.026683,0.244417,761.91,-1,-761.91
8.022974,231.2402,-376.611328,0.806499,-9.791969,-8.829816,1.066617,-0.076614,0.164977,0.806499,-0.974231,946.30,-1,-946.30
8.025230,232.6465,-375.205078,10.036146,-9.772839,-7.748834,10.296265,0.371101,1.245959,10.036146,-0.526516,1203.85,-1,-1203.85
8.027485,235.1953,-372.656250,7.991498,-9.754972,-10.049662,8.251616,2.200271,-1.054869,7.991498,1.302655,1360.42,-1,-1360.42
8.029741,237.8320,-370.019531,14.559990,-9.728282,-9.713276,14.820108,2.379837,-0.718483,14.559990,1.482220,1502.78,-1,-1502.78
8.032004,240.9961,-366.855469,9.684198,-9.703313,-9.214086,9.944317,1.690306,-0.219293,9.684198,0.792690,1686.56,-1,-1686.56
8.034261,244.4238,-363.427734,10.639484,-9.679789,-8.483853,10.899603,-0.603339,0.510940,10.639484,-1.500956,1787.46,-1,-1787.46
8.036519,247.6758,-360.175781,6.310769,-9.660295,-8.593987,6.570887,0.653617,0.400805,6.310769,-0.244000,1869.67,-1,-1869.67
8.038775,250.9277,-356.923828,0.822061,-9.653799,-8.985439,1.082179,2.719813,0.009354,0.822061,1.822196,1932.37,-1,-1932.37
8.041038,253.6523,-354.199219,-1.040628,-9.655624,-9.643845,-0.780510,1.006762,-0.649052,-1.040628,0.109145,1988.48,-1,-1988.48
8.043295,256.5527,-351.298828,-0.166744,-9.657567,-9.028535,0.093374,1.271321,-0.033742,-0.166744,0.373704,1999.97,-1,-1999.97
8.045551,259.3652,-348.486328,-2.801563,-9.660219,-8.845378,-2.541445,1.792060,0.149415,-2.801563,0.894443,1990.56,-1,-1990.56
8.047807,261.9141,-345.937500,-3.735302,-9.668111,-9.484630,-3.475184,0.915782,-0.489837,-3.735302,0.018165,1960.32,-1,-1960.32
8.050069,264.7266,-343.125000,-1.202237,-9.673049,-8.980651,-0.942118,0.501585,0.014142,-1.202237,-0.396032,1876.61,-1,-1876.61
8.052326,267.2754,-340.576172,6.656731,-9.662234,-8.740033,6.916849,0.943315,0.254760,6.656731,0.045699,1796.11,-1,-1796.11
8.054584,269.9121,-337.939453,2.769744,-9.651018,-9.448717,3.029862,1.091756,-0.453924,2.769744,0.194139,1696.75,-1,-1696.75
8.056841,272.3730,-335.478516,-0.600095,-9.649603,-9.145850,-0.339977,1.379060,-0.151057,-0.600095,0.481443,1579.58,-1,-1579.58
8.065058,279.8437,-328.007812,-9.392801,-9.726774,-9.066842,-9.132683,1.143231,-0.072049,-9.392801,0.245614,868.47,-1,-868.47
8.067115,280.7227,-327.128906,-16.015162,-9.759448,-9.957485,-15.755044,2.367866,-0.962692,-16.015162,1.470249,679.39,-1,-679.39
8.069373,281.6016,-326.250000,-7.883256,-9.779741,-8.037335,-7.623138,-0.062249,0.957458,-7.883256,-0.959866,483.12,-1,-483.12
8.071630,281.9531,-325.898437,-4.257238,-9.793490,-8.644265,-3.997120,1.149217,0.350528,-4.257238,0.251600,281.78,-1,-281.78
8.073899,281.8652,-325.986328,-10.660531,-9.811353,-9.477448,-10.400413,1.126472,-0.482655,-10.660531,0.228855,77.44,-1,-77.44
8.076154,281.6895,-326.162109,-13.692787,-9.844386,-10.378864,-13.432669,2.042254,-1.384071,-13.692787,1.144637,230.11,1,230.11
8.078411,281.7773,-326.074219,2.208304,-9.851928,-8.190564,2.468422,0.586579,0.804229,2.208304,-0.311037,432.59,1,432.59
8.080667,281.7773,-326.074219,2.568631,-9.844121,-8.573636,2.828749,-0.794875,0.421157,2.568631,-1.692492,630.50,1,630.50
8.082927,281.1621,-326.689453,-1.186674,-9.844854,-10.038888,-0.926556,0.997185,-1.044095,-1.186674,0.099568,821.86,1,821.86
8.085184,280.0195,-327.832031,-16.279722,-9.866550,-9.439140,-16.019604,1.218649,-0.444347,-16.279722,0.321032,1092.14,1,1092.14
8.087442,278.5254,-329.326172,-4.554119,-9.893058,-8.804677,-4.294001,0.342371,0.190116,-4.554119,-0.555246,1258.31,1,1258.31
8.089699,277.0312,-330.820312,-3.544963,-9.898837,-7.754819,-3.284845,-0.350751,1.239974,-3.544963,-1.248367,1411.25,1,1411.25
8.091960,275.0098,-332.841797,-12.056351,-9.921231,-9.753978,-11.796232,1.449689,-0.759185,-12.056351,0.552072,1549.31,1,1549.31
8.094216,272.5488,-335.302734,-8.775097,-9.950188,-9.484630,-8.514978,2.064999,-0.489837,-8.775097,1.167382,1725.34,1,1725.34
8.096472,269.9121,-337.939453,-9.763902,-9.969714,-8.977059,-9.503783,1.377863,0.017734,-9.763902,0.480246,1820.13,1,1820.13
8.098726,266.7480,-341.103516,-5.771570,-9.986744,-9.442732,-5.511452,-0.227449,-0.447939,-5.771570,-1.125066,1895.67,1,1895.67
8.100986,264.5508,-343.300781,-0.382222,-9.990965,-8.614338,-0.122104,-0.841562,0.380455,-0.382222,-1.739179,1951.17,1,1951.17
8.103243,261.8262,-346.025391,2.894243,-9.981675,-8.033744,3.154361,0.123301,0.961049,2.894243,-0.774315,1995.52,1,1995.52
8.105499,259.1016,-348.750000,-1.490738,-9.980384,-10.202890,-1.230620,1.619677,-1.208097,-1.490738,0.722061,1998.70,1,1998.70
8.107755,256.2891,-351.562500,-0.679103,-9.983339,-9.840169,-0.418985,1.272518,-0.845376,-0.679103,0.374901,1980.66,1,1980.66
8.110018,253.3887,-354.462891,3.896216,-9.975835,-8.689755,4.156334,0.543484,0.305037,3.896216,-0.354133,1914.32,1,1914.32
8.112275,250.6641,-357.187500,-3.827479,-9.977774,-9.703699,-3.567361,0.264559,-0.708906,-3.827479,-0.633058,1844.52,1,1844.52
8.114531,247.5000,-360.351562,-7.084790,-9.990622,-8.809465,-6.824672,0.507571,0.185328,-7.084790,-0.390046,1755.13,1,1755.13
8.116788,244.1602,-363.691406,-2.153932,-10.000005,-8.672996,-1.893813,1.679533,0.321797,-2.153932,0.781916,1647.07,1,1647.07
8.125959,232.7344,-375.117187,8.124376,-9.925505,-8.986636,8.384495,0.798466,0.008157,8.124376,-0.099151,964.27,1,964.27
8.128215,231.1523,-376.699219,8.692999,-9.896949,-8.992621,8.953117,0.262165,0.002172,8.692999,-0.635452,682.30,1,682.30
8.130468,230.1855,-377.666016,7.111629,-9.880641,-9.840169,7.371747,1.839944,-0.845376,7.111629,0.942327,484.76,1,484.76
8.132724,229.4824,-378.369141,10.937563,-9.859091,-8.984241,11.197681,1.431733,0.010551,10.937563,0.534116,281.97,1,281.97
8.134994,229.8340,-378.017578,10.798699,-9.836241,-8.692149,11.058818,0.518345,0.302644,10.798699,-0.379272,76.20,1,76.20
8.137253,229.8340,-378.017578,3.088173,-9.815464,-9.131485,3.348291,0.926556,-0.136692,3.088173,0.028939,233.49,-1,-233.49
