t_s,enc_as5600_deg,acc_as5600_deg,clar_counts,clar_deg,cmd_sps,cmd_dir,cmd_vel
2.070434,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.071435,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.072436,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.073437,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.074438,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.075439,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.076440,135.1758,-316.933594,689,484.4531,0.00,1,0.00
2.077441,135.1758,-316.933594,689,484.4531,0.00,1,0.00
2.078442,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.079443,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.080444,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.081445,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.082446,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.083447,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.084448,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.085449,135.1758,-316.933594,689,484.4531,0.00,1,0.00
2.086450,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.087451,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.088452,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.090563,135.4395,-316.669922,689,484.4531,0.00,1,0.00
2.091564,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.092564,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.093565,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.094566,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.095567,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.096568,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.097569,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.098570,135.4395,-316.669922,689,484.4531,0.00,1,0.00
2.099571,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.100572,135.3516,-316.757812,689,484.4531,500.00,-1,-500.00
2.101573,135.3516,-316.757812,689,484.4531,500.00,-1,-500.00
2.102574,135.2637,-316.845703,689,484.4531,500.00,-1,-500.00
2.103575,135.6152,-316.494141,688,483.7500,500.00,-1,-500.00
2.104576,136.2305,-315.878906,688,483.7500,500.00,-1,-500.00
2.105577,136.9336,-315.175781,687,483.0469,500.00,-1,-500.00
2.106578,137.1973,-314.912109,687,483.0469,500.00,-1,-500.00
2.107579,137.4609,-314.648437,686,482.3437,500.00,-1,-500.00
2.108580,138.2520,-313.857422,686,482.3437,500.00,-1,-500.00
2.109581,138.8672,-313.242187,685,481.6406,500.00,-1,-500.00
2.110582,139.1309,-312.978516,685,481.6406,500.00,-1,-500.00
2.111583,139.5703,-312.539062,684,480.9375,500.00,-1,-500.00
2.112584,140.1855,-311.923828,684,480.9375,500.00,-1,-500.00
2.113584,140.7129,-311.396484,683,480.2344,500.00,-1,-500.00
2.114585,141.0645,-311.044922,683,480.2344,500.00,-1,-500.00
2.122129,144.9316,-307.177734,678,476.7187,500.00,-1,-500.00
2.123130,145.2832,-306.826172,678,476.7187,500.00,-1,-500.00
2.124131,145.8984,-306.210937,677,476.0156,500.00,-1,-500.00
2.125132,146.4258,-305.683594,677,476.0156,500.00,-1,-500.00
2.126133,146.7773,-305.332031,676,475.3125,500.00,-1,-500.00
2.127134,147.1289,-304.980469,675,474.6094,500.00,-1,-500.00
2.128135,147.9199,-304.189453,674,473.9062,500.00,-1,-500.00
2.129136,148.6230,-303.486328,674,473.9062,500.00,-1,-500.00
2.130137,148.8867,-303.222656,674,473.9062,500.00,-1,-500.00
2.131138,149.2383,-302.871094,673,473.2031,500.00,-1,-500.00
2.132139,150.0293,-302.080078,672,472.5000,500.00,-1,-500.00
2.133140,150.6445,-301.464844,672,472.5000,500.00,-1,-500.00
2.134141,150.9961,-301.113281,671,471.7969,500.00,-1,-500.00
2.135142,151.3477,-300.761719,670,471.0937,500.00,-1,-500.00
2.136143,152.0508,-300.058594,670,471.0937,500.00,-1,-500.00
2.137144,152.7539,-299.355469,669,470.3906,500.00,-1,-500.00
2.138145,153.0176,-299.091797,669,470.3906,500.00,-1,-500.00
2.139146,153.2812,-298.828125,668,469.6875,500.00,-1,-500.00
2.140147,153.8965,-298.212891,667,468.9844,500.00,-1,-500.00
2.141148,154.5996,-297.509766,667,468.9844,500.00,-1,-500.00
2.142149,155.0391,-297.070312,666,468.2812,500.00,-1,-500.00
2.143150,155.3906,-296.718750,666,468.2812,500.00,-1,-500.00
2.144151,156.0059,-296.103516,665,467.5781,500.00,-1,-500.00
2.145152,156.6211,-295.488281,664,466.8750,500.00,-1,-500.00
2.146153,157.0605,-295.048828,664,466.8750,500.00,-1,-500.00
2.147154,157.5000,-294.609375,663,466.1719,500.00,-1,-500.00
2.148155,158.1152,-293.994141,662,465.4687,500.00,-1,-500.00
2.149156,158.7305,-293.378906,662,465.4687,500.00,-1,-500.00
2.150157,159.1699,-292.939453,662,465.4687,500.00,-1,-500.00
