t_s,input_rad_s,v_fused_m_s,x_fused_m,x_fused_mm,accumulated_rad
11.71124,0.0,0.007928229594396315,-0.012297385978632731,-12.29738597863273,-1.4710856666284606
11.72157,0.0,-0.004238936654390752,-0.011857238692718305,-11.857238692718305,-1.4726215563702156
11.74099,0.0,-0.011728842925912199,-0.011461606888200006,-11.461606888200006,-1.4710856666284606
11.75138,0.0,-0.010342144116219861,-0.010947322039141186,-10.947322039141186,-1.4695497768867054
11.77132,0.0,-0.012346966446997893,-0.010745260288834043,-10.745260288834043,-1.4710856666284606
11.79125,0.0,-0.011601329329095909,-0.010531286103878814,-10.531286103878815,-1.4710856666284606
11.81118,11.24690169985146,-0.010086196215796237,-0.010245205757276188,-10.245205757276189,-1.4695497768867054
11.83112,11.24690169985146,0.018632188923497734,-0.009757946881457522,-9.75794688145752,-1.2977395653203838
11.85106,11.24690169985146,0.026367547661652647,-0.009419571681976586,-9.419571681976587,-1.122875027563072
11.87099,11.24690169985146,0.03218802586279647,-0.009375080683217105,-9.375080683217105,-0.9495289262549951
11.89092,11.24690169985146,0.03620985651870785,-0.008658234813219073,-8.658234813219073,-0.7853981633974483
11.91094,11.24690169985146,0.035843407061341745,-0.007728093403951742,-7.728093403951742,-0.6273935062144017
11.93087,11.24690169985146,0.03308604524008791,-0.0067768778218585506,-6.776877821858551,-0.475532407998375
11.95081,11.24690169985146,0.03412751788798585,-0.005974817775190067,-5.974817775190067,-0.32827897900761344
11.97074,11.24690169985146,0.03311149972714171,-0.004980192732588588,-4.980192732588589,-0.18561576594959694
11.98114,11.24690169985146,0.037448145542980295,-0.004313058802808873,-4.313058802808873,-0.1150521042914662
12.00107,11.24690169985146,0.04033852245950802,-0.003394236265427857,-3.394236265427857,0.02453932928304027
12.02101,11.24690169985146,0.044967430915429346,-0.0026337847898511403,-2.6337847898511404,0.16259487311579177
12.04094,11.24690169985146,0.046731700282077696,-0.0015704595057894788,-1.5704595057894788,0.30525808617380823
12.06087,11.24690169985146,0.04415077516939522,-0.0006469505237658455,-0.6469505237658455,0.4463854094900697
12.0808,11.24690169985146,0.04723953983348743,0.0004326128718138742,0.4326128718138742,0.5967106179643413
12.0909,11.24690169985146,0.04779305660239254,0.0009958428424528924,0.9958428424528925,0.6672742796224721
12.11059,11.24690169985146,0.04323391608801392,0.0021551052440904285,2.1551052440904286,0.8268148265472737
12.13052,11.24690169985146,0.04101214879817259,0.003007119115961186,3.007119115961186,0.9894096996630655
12.15045,-9.236282401553993,0.0014232133474045196,0.0033938676336149705,3.3938676336149705,0.8820370440803743
12.17038,-9.236282401553993,-0.015474637177185275,0.0039402903809186,3.9402903809186003,0.7224964971555726
12.18078,-9.236282401553993,-0.018905244773838092,0.004558545611453848,4.558545611453848,0.6442708400811868
12.20073,-9.236282401553993,-0.029599348709226384,0.004916487871291361,4.916487871291361,0.49240974186516023
12.22065,-9.236282401553993,-0.03442691401616005,0.0046739637165216456,4.673963716521645,0.3482106390653887
12.24059,-9.236282401553993,-0.038224700626507305,0.0040964339306709405,4.0964339306709405,0.2055474260073722
12.26052,-9.236282401553993,-0.03551449977445482,0.003619713136315686,3.619713136315686,0.06749188217462072
12.28054,-9.236282401553993,-0.033785480242696606,0.002933798237748238,2.933798237748238,-0.07363544114164076
12.30047,-9.236282401553993,-0.03649054814967334,0.002077645486722652,2.077645486722652,-0.21169098497439223
12.3204,-9.236282401553993,-0.040102153841138063,0.0011904319537786013,1.1904319537786012,-0.3558900877741637
12.34034,-9.236282401553993,-0.04089857816870114,0.00020633819987539854,0.20633819987539853,-0.5016076270231703
12.36027,-9.236282401553993,-0.042493227647345436,-0.0005099511827563146,-0.5099511827563146,-0.655004614980952
12.3802,-9.236282401553993,-0.042196661785666056,-0.0015131003563854028,-1.5131003563854029,-0.8130092721639987
