t_s,input_rad_s,v_fused_m_s,x_fused_m,x_fused_mm,accumulated_rad
3.9635,2.7881634800609416,0.0021262058844816957,-0.006898067681008049,-6.898067681008049,-4.7998299759096055
3.97355,2.7881634800609416,0.00269594754374593,-0.006748741741604183,-6.748741741604183,-4.7998299759096055
3.99314,-0.0,0.0026803656965778523,-0.006500202302113536,-6.500202302113536,-4.7998299759096055
4.00319,-0.0,0.003006664756338495,-0.006364453468336001,-6.364453468336001,-4.7998299759096055
4.01342,-0.0,0.0029486719597354425,-0.006332585553281877,-6.332585553281877,-4.7998299759096055
4.02347,-0.0,0.002944370223712009,-0.006313809200289276,-6.313809200289276,-4.798294086167851
4.04306,-0.0,0.00239615567857922,-0.006267358454486411,-6.267358454486411,-4.7998299759096055
4.05311,-0.0,0.0,-0.006267652420850713,-6.267652420850713,-4.7998299759096055
4.06439,-0.0,0.0,-0.006267828800669294,-6.267828800669294,-4.7998299759096055
4.0832,-0.0,0.0,-0.006267934628560443,-6.267934628560442,-4.7998299759096055
4.09345,-0.0,-0.00020915924096338612,-0.0062692844546270565,-6.269284454627057,-4.798294086167851
4.10349,-0.0,-0.0004398235784400824,-0.006271457518171623,-6.271457518171623,-4.7998299759096055
4.12307,-0.0,0.0,-0.006270111859061841,-6.270111859061841,-4.7998299759096055
4.13312,-0.0,0.0,-0.0062693044635959705,-6.2693044635959705,-4.7998299759096055
4.14335,-0.0,0.0,-0.006268820026316449,-6.268820026316448,-4.798294086167851
4.15341,-0.0,0.0,-0.006268529363948736,-6.268529363948736,-4.7998299759096055
4.17299,-0.0,0.0,-0.006268354966528108,-6.268354966528108,-4.7998299759096055
4.18304,-0.0,0.0,-0.006268250328075731,-6.268250328075731,-4.7998299759096055
