t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
1.96853,100.547,204.785,0,0.000,0.160,0.010,0.029,0.160,-0.017,663.0,-1,-663.0,1.933,-17.48,-0.24,-0.50,0.00,-45.760.00
1.97876,104.766,209.004,0,0.000,-0.045,0.009,-0.012,-0.045,-0.006,663.0,-1,-663.0,1.955,-18.05,-0.24,-0.57,0.00,-36.410.00
1.98882,109.072,213.311,0,0.000,0.127,0.011,0.006,0.127,-0.025,663.0,-1,-663.0,1.971,-18.56,-0.24,-0.51,0.00,-35.950.00
2.00841,117.422,221.660,0,0.000,0.074,0.011,-0.016,0.074,0.001,663.0,-1,-663.0,1.988,-19.64,-0.24,-0.61,0.00,-65.680.00
2.01845,122.256,226.494,0,0.000,-0.015,0.011,-0.023,-0.015,0.037,663.0,-1,-663.0,2.000,-20.09,-0.24,-0.45,0.00,-40.140.00
2.02868,127.002,231.240,0,0.000,0.074,0.012,-0.008,0.074,0.006,663.0,-1,-663.0,2.000,-20.09,-0.24,-0.45,0.00,-40.140.00
2.03873,131.836,236.074,0,0.000,-0.098,0.011,-0.014,-0.098,0.014,663.0,-1,-663.0,2.010,-20.64,-0.24,-0.55,0.00,-53.310.00
2.05832,141.592,245.830,0,0.000,-0.024,0.011,-0.013,-0.024,0.017,663.0,-1,-663.0,2.033,-21.71,-0.17,-0.55,-0.05,-54.33-5.51
2.06847,146.426,250.664,0,0.000,0.014,0.012,0.002,0.014,0.007,663.0,-1,-663.0,2.049,-22.20,-0.23,-0.49,-0.05,-33.80-3.76
2.07851,151.699,255.937,0,0.000,-0.065,0.011,-0.010,-0.065,0.037,663.0,-1,-663.0,2.049,-22.20,-0.23,-0.49,-0.05,-33.80-3.76
2.08874,156.973,261.211,0,0.000,-0.003,0.011,0.018,-0.003,0.010,663.0,-1,-663.0,2.060,-22.81,-0.17,-0.61,0.06,-49.375.15
2.10815,167.080,271.318,0,0.000,0.066,0.011,0.017,0.066,0.000,663.0,-1,-663.0,2.084,-23.81,-0.17,-0.44,0.00,-35.040.00
2.11838,172.441,276.680,0,0.000,-0.032,0.011,-0.017,-0.032,0.019,663.0,-1,-663.0,2.097,-24.42,-0.17,-0.61,0.00,-45.500.00
2.12844,177.451,281.689,0,0.000,0.023,0.011,-0.016,0.023,0.019,663.0,-1,-663.0,2.109,-24.80,-0.05,-0.38,0.12,-34.9910.56
2.13866,182.812,287.051,0,0.000,-0.068,0.010,-0.028,-0.068,0.030,663.0,-1,-663.0,2.121,-25.54,-0.20,-0.74,-0.15,-64.45-13.19
2.15807,192.568,296.807,0,0.000,-0.088,0.009,-0.002,-0.088,0.022,663.0,-1,-663.0,2.130,-25.91,-0.20,-0.37,0.00,-35.930.00
2.16829,197.490,301.729,0,0.000,0.053,0.010,0.007,0.053,0.005,663.0,-1,-663.0,2.144,-26.49,-0.31,-0.58,-0.11,-45.50-8.68
2.17835,202.324,306.562,0,0.000,-0.040,0.010,-0.006,-0.040,0.006,663.0,-1,-663.0,2.155,-26.98,-0.17,-0.49,0.14,-38.2411.35
2.18853,203.203,307.441,0,0.000,0.703,0.016,0.104,0.703,0.014,281.0,1,281.0,2.155,-26.98,-0.17,-0.49,0.14,-38.2411.35
2.20847,203.291,307.529,0,0.000,0.299,0.026,0.048,0.299,0.038,281.0,1,281.0,2.181,-27.88,-0.17,-0.48,0.00,-37.320.00
