t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,a_rod,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
1.27800,34.629,0.000,0,0.000,0.014,0.007,0.020,0.013,0.014,0.007,0.0,-1,0.0,1.259,0.00,0.00,0.00,0.00,0.000.00
1.28823,34.541,-0.088,0,0.000,0.015,0.008,0.020,0.012,0.015,0.008,0.0,-1,0.0,1.267,0.00,0.00,0.00,0.00,0.000.00
1.29828,34.629,0.000,0,0.000,0.018,0.010,0.020,0.013,0.018,0.010,0.0,-1,0.0,1.267,0.00,0.00,0.00,0.00,0.000.00
1.31787,34.629,0.000,0,0.000,0.015,0.007,0.021,0.011,0.015,0.007,0.0,-1,0.0,1.298,0.00,0.00,0.00,0.00,0.000.00
1.32792,34.629,0.000,0,0.000,0.014,0.007,0.021,0.010,0.014,0.007,0.0,-1,0.0,1.298,0.00,0.00,0.00,0.00,0.000.00
1.33815,34.541,-0.088,0,0.000,0.014,0.007,0.021,0.008,0.014,0.007,0.0,-1,0.0,1.315,0.00,0.00,0.00,0.00,0.000.00
1.34820,34.629,0.000,0,0.000,0.014,0.005,0.021,0.007,0.014,0.005,0.0,-1,0.0,1.326,0.00,0.00,0.00,0.00,0.000.00
1.36770,34.629,0.000,0,0.000,0.013,0.002,0.021,0.005,0.013,0.002,0.0,-1,0.0,1.351,0.00,0.00,0.00,0.00,0.000.00
1.37793,34.541,-0.088,0,0.000,0.013,0.002,0.022,0.007,0.013,0.002,0.0,-1,0.0,1.351,0.00,0.00,0.00,0.00,0.000.00
1.38798,34.629,0.000,0,0.000,0.010,0.008,0.022,0.008,0.010,0.008,0.0,-1,0.0,1.362,0.00,0.00,0.00,0.00,0.000.00
1.39821,34.629,0.000,0,0.000,0.011,0.011,0.022,0.009,0.011,0.011,0.0,-1,0.0,1.378,0.00,0.00,0.00,0.00,0.000.00
1.41762,34.629,0.000,0,0.000,0.012,0.004,0.022,0.008,0.012,0.004,0.0,-1,0.0,1.400,0.00,0.00,0.00,0.00,0.000.00
1.42785,34.629,0.000,0,0.000,0.011,0.004,0.022,0.006,0.011,0.004,0.0,-1,0.0,1.400,0.00,0.00,0.00,0.00,0.000.00
1.43790,34.629,0.000,0,0.000,0.013,0.008,0.022,0.008,0.013,0.008,0.0,-1,0.0,1.413,0.00,0.00,0.00,0.00,0.000.00
1.44813,34.629,0.000,0,0.000,0.013,0.005,0.022,0.008,0.013,0.005,664.0,1,664.0,1.428,0.00,0.00,0.00,0.00,0.000.00
1.46754,42.188,7.559,0,0.000,0.022,-0.148,0.023,0.043,0.022,-0.148,664.0,1,664.0,1.439,0.00,0.00,0.00,0.00,0.000.00
1.47777,46.670,12.041,0,0.000,0.029,-0.053,0.023,0.031,0.029,-0.053,664.0,1,664.0,1.452,0.00,0.00,0.00,0.00,0.000.00
1.48804,50.801,16.172,0,0.000,0.033,-0.013,0.023,0.051,0.033,-0.013,664.0,1,664.0,1.468,0.00,0.00,0.00,0.00,0.000.00
1.50797,60.029,25.400,0,0.000,0.017,-0.017,0.024,0.023,0.017,-0.017,664.0,1,664.0,1.477,0.00,0.00,0.00,0.00,0.000.00
1.52756,68.555,33.926,0,0.000,0.028,-0.011,0.024,0.006,0.028,-0.011,664.0,1,664.0,1.496,0.00,0.00,0.00,0.00,0.000.00
1.53761,73.125,38.496,0,0.000,0.029,0.021,0.025,0.013,0.029,0.021,664.0,1,664.0,1.510,0.00,-0.17,0.00,-0.17,0.00-10.60
1.54785,77.432,42.803,0,0.000,0.012,0.009,0.025,0.029,0.012,0.009,664.0,1,664.0,1.530,0.00,-0.28,0.00,-0.12,0.00-6.57
